id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
1243,3.22253,12.8448,10.3499,0.957001,0.366028,871.993,1108.69
1229,3.10191,15.4636,8.95306,1.50237,0.801971,356.754,717.653
1228,3.10191,12.7493,9.52639,1.0579,0.801971,154.087,864.54
1112,1.65403,8.71696,17.8459,1.68658,0.581381,3790.83,5683.48
1110,2.55416,9.76064,11.3331,0.588272,0.321923,1168.48,1455.62
1106,1.39933,8.71696,22.2375,0.53593,0.581381,4206.16,10996.7
722,3.4552,11.3328,7.3969,0.96587,0.542523,286.541,404.715
1245,3.21675,12.2644,12.5621,1.73795,1,1872.86,1982.37
966,4.42244,11.3328,11.6875,0.96587,0.373775,1375.51,1596.47
564,2.65203,12.2644,12.5139,1.73795,0.619809,1821.82,1959.67
999,1.88757,7.75821,7.38415,0.643752,0.307581,171.247,402.626
1115,5.75128,10.2579,9.15695,1.14352,1,698.115,767.807
237,3.17255,13.0397,9.15695,0.620527,0.820234,650.713,767.807
659,3.17255,11.0803,9.15695,1.08199,0.820234,423.904,767.807
9,2.96556,11.3328,9.61121,0.794269,0.373775,526.88,887.838
875,3.17255,13.0397,12.411,1.08199,0.820234,731.123,1911.69
745,4.84085,12.3964,12.5139,1.73795,0.820234,146.388,1959.67
341,3.17255,13.0397,7.47702,1.08199,0.619601,287.006,418.008
57,1.65403,8.71696,18.1988,1.04825,0.581381,4463.05,6027.37
346,1.65403,8.71696,18.1988,1.04825,0.581381,4768.35,6027.37
1001,5.75128,10.2579,11.303,0.649783,0.889569,1133.42,1444.04
640,1.65403,8.71696,18.1988,1.39136,0.581381,4849.97,6027.37
309,3.99558,10.2579,9.15695,1.08199,0.820234,436.209,767.807
478,2.96556,11.3328,9.61121,0.96587,0.373775,834.705,887.838
717,1.6814,6.53474,9.61121,0.96587,0.497208,784.465,887.838
744,2.57047,12.2644,9.57841,1.73795,1,260.095,878.78
114,2.96556,11.3328,9.61121,0.96587,0.373775,433.709,887.838
812,1.65403,8.71696,10.3882,1.04825,0.581381,721.972,1121.03
1000,4.63836,12.3964,12.5139,1.73795,0.8012,1407.35,1959.67
920,5.91645,10.2579,9.15695,1.08199,0.820234,763.186,767.807
718,3.34455,12.3964,12.5139,1.01112,0.694324,1754.43,1959.67
461,5.75128,10.2579,9.15695,1.14352,0.889569,595.356,767.807
603,3.17255,13.0397,9.15695,0.847695,0.820234,85.738,767.807
54,1.6814,6.61143,9.61121,0.96587,0.497208,886.935,887.838
437,3.17255,13.0397,9.74333,1.08199,0.619601,463.056,924.96
366,3.17255,13.0397,9.74333,1.08199,0.820234,289.505,924.96
1244,2.57047,6.95691,8.45044,1.73795,1,569.531,603.445
952,1.33313,8.71696,26.2824,0.736509,0.581381,18045.9,18155
866,1.99468,13.0397,9.74333,0.620524,0.619601,87.4652,924.96
1022,1.89748,12.4351,18.1988,0.970318,0.581381,421.271,6027.37
136,2.57047,12.2644,12.5621,1.73795,1,1696.31,1982.37
580,3.34455,12.3964,12.5139,1.73795,0.694324,1661.55,1959.67
306,5.75128,10.2579,9.15695,1.14352,1,701.254,767.807
144,1.65403,12.4351,18.1988,1.04825,0.581381,3747.41,6027.37
611,2.96556,11.3328,9.61121,0.96587,0.373775,839.075,887.838
505,4.86822,19.4044,15.6355,1.44572,0.663695,3294,3822.36
1145,2.54244,12.3964,12.5139,1.73795,0.820234,105.461,1959.67
566,3.99558,10.2579,9.15695,1.08199,0.820234,675.899,767.807
127,3.17255,11.0803,9.15695,1.08199,0.820234,720.911,767.807
74,1.65403,6.45242,12.4682,1.04825,0.788544,472.073,1938.26
592,3.32451,19.4044,16.4996,2.00154,0.765501,2357.08,4491.76
537,2.06811,12.2644,8.44146,1.73795,0.619809,547.359,601.524
1261,2.7261,15.9117,13.5296,1.74221,0.627711,1878.34,2476.62
73,1.65403,8.71696,12.4682,1.04825,0.581381,964.585,1938.26
381,4.03769,10.2579,11.4201,1.08199,0.820234,837.185,1489.38
824,3.32451,19.4044,16.4996,1.34572,0.765501,4267.01,4491.76
104,2.82633,14.6642,9.61121,0.509662,0.373775,791.733,887.838
