id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
44,3.96291,11.8496,8.32123,0.983243,0.745374,385.001,576.186
65,1.83218,15.6217,9.61195,0.793619,0.444646,861.225,888.043
100,2.83718,28.2957,8.44824,1.07563,0.802335,63.5634,602.975
109,3.26984,20.0281,12.7777,0.984656,0.723886,2023.21,2086.2
113,3.68073,21.3764,6.4812,1.12835,0.745606,5.76211,272.249
60,3.05752,19.2208,8.09506,0.912372,0.677264,340.992,530.469
71,2.6252,17.573,8.27308,0.905725,0.857597,77.5875,566.242
52,2.77076,20.0789,8.35145,1.02006,1,493.31,582.486
90,2.39924,15.4547,7.20229,0.869922,0.482477,29.1159,373.604
102,3.05096,20.8909,7.37547,0.905748,0.801977,383.451,401.208
75,2.84718,18.06,8.87625,1.13466,0.757903,643.379,699.34
105,2.84718,18.06,8.87625,1.0336,0.757903,580.006,699.34
96,2.25868,17.573,8.27308,0.905725,0.682185,90.9705,566.242
92,3.00766,13.0925,8.19613,0.606234,0.697295,440.418,550.588
89,1.52852,20.3191,8.3819,0.96587,0.689048,478.702,588.881
51,1.52852,20.3191,8.3819,0.836918,0.689048,458.073,588.881
63,2.83718,19.4044,8.44824,1.05549,0.802335,517.907,602.975
72,2.77076,20.0789,8.35145,1.02006,0.780762,520.423,582.486
39,2.5679,19.2208,8.09506,1.0257,0.677264,446.133,530.469
50,2.79083,18.6228,8.20902,1.04825,1,397.777,553.189
79,2.96087,17.3054,9.45213,1.00416,0.782491,710.886,844.48
111,2.83718,19.4044,8.44824,1.05549,0.663695,333.337,602.975
78,2.92007,21.3764,6.4812,0.878214,0.745606,30.4179,272.249
57,3.01681,20.9203,9.15695,1.08199,0.896447,629.318,767.807
56,3.24405,18.06,8.73821,0.933646,0.757903,525.875,667.218
66,3.26984,20.0281,8.70528,0.900729,0.723886,555.678,659.702
53,2.25868,17.573,8.27308,0.905725,0.682185,519.697,566.242
85,2.28682,17.6742,7.69495,0.961381,0.730794,273.981,455.636
77,2.90577,19.2208,8.09506,0.59882,0.677264,466.538,530.469
55,3.05752,19.2208,8.09506,1.0257,0.677264,32.928,530.469
112,2.92007,16.2256,7.66888,0.973522,0.779999,436.179,451.02
62,3.05096,20.8909,7.37547,0.905748,0.801977,89.7982,401.208
61,2.79083,18.6228,8.20902,1.04825,0.772264,471.91,553.189
108,3.01681,10.7746,9.15695,0.787224,0.896447,708.436,767.807
59,2.84718,18.06,8.73821,0.998806,0.757903,521.146,667.218
58,3.26984,20.0281,8.70528,0.900729,0.723886,658.107,659.702
70,3.00766,19.0906,8.19613,0.9774,0.697295,512.916,550.588
73,3.05754,19.2031,8.29698,1.06674,0.676413,541.093,571.164
64,2.82633,20.3191,8.3819,0.96587,0.689048,469.974,588.881
69,3.05752,19.2208,8.09506,1.0257,0.677264,428.053,530.469
67,2.96087,19.6981,7.4762,1.00416,0.782491,344.652,417.871
110,4.04497,19.4558,8.44824,1.05549,0.802335,460.684,602.975
68,2.83718,19.955,8.44824,1.05549,0.802335,430.827,602.975
74,3.2858,19.8351,8.27308,0.905725,0.682185,512.408,566.242
