id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
87,1.07902,5.59843,3.66932,0.368745,0.142698,41.5154,49.4032
8,2.71613,11.1803,8.99688,1.01046,0.871493,319.765,728.242
61,2.89106,18.6228,8.24144,1.04825,0.581381,509.876,559.769
45,4.34214,6.75444,9.15695,1.08199,0.919357,716.045,767.807
79,1.84377,18.0834,8.48111,0.973522,0.779999,501.134,610.04
122,2.58391,16.3901,10.2625,1.14403,0.686127,1048.4,1080.82
134,2.92007,18.0834,10.3519,0.973522,0.779999,1098.95,1109.32
102,1.64861,20.0281,12.7777,0.898893,0.705998,1780.55,2086.2
131,2.82633,14.6642,8.3819,0.96587,0.373775,438.538,588.881
17,2.65203,13.0397,12.5139,1.73795,0.820234,999.529,1959.67
13,3.20123,13.0397,9.15695,1.08199,0.820234,747.278,767.807
66,2.83718,19.4044,9.39785,1.05549,0.663695,746.772,830.015
21,2.25868,17.573,8.27308,1.45594,0.919192,263.324,566.242
24,3.17255,13.0397,9.15695,1.08199,0.919357,594.58,767.807
64,4.35271,10.848,8.27308,0.905725,0.932597,338.634,566.242
57,3.32451,19.4044,10.9062,1.50587,0.663695,772.864,1297.22
109,3.26984,20.0281,12.7777,0.984656,0.723886,1970.36,2086.2
133,3.17255,13.0397,12.5139,1.08199,0.820234,304.043,1959.67
105,2.82633,14.6642,9.61121,0.96587,0.373775,617.491,887.838
127,3.01681,13.7201,9.15695,0.950916,0.896447,745.286,767.807
1,3.17255,13.0397,9.15695,1.08199,0.820234,644.476,767.807
132,3.17255,13.0397,12.5139,1.08199,0.820234,230.534,1959.67
18,3.2858,15.419,8.27308,0.905725,0.682185,479.119,566.242
158,2.02888,19.2541,8.3819,0.96587,0.876734,80.4883,588.881
159,4.35271,15.419,8.27308,0.905725,0.932597,515.146,566.242
80,3.17255,10.4645,12.5139,1.08199,0.820234,19.2599,1959.67
103,1.58761,13.6458,12.3049,0.49785,0.679875,1661.81,1863.08
123,3.01681,14.1059,9.15695,0.950916,0.896447,741.647,767.807
29,4.35271,15.419,7.72732,0.987394,0.932597,358.26,461.41
10,2.62936,17.3054,12.6216,1.00416,1,1974.84,2010.7
117,3.32451,19.4044,10.9062,1.50587,0.663695,1210.07,1297.22
38,2.90786,17.573,8.27308,1.45594,0.919192,223.827,566.242
138,3.01681,14.1059,9.15695,0.950916,0.896447,742.251,767.807
22,2.65203,13.0397,12.5139,1.32037,0.820234,332.71,1959.67
164,2.94796,13.0397,12.5139,1.08199,0.820234,525.871,1959.67
34,2.84718,18.06,11.9032,0.998806,0.756034,1398.3,1686.5
5,2.82633,14.6642,8.3819,0.96587,0.728269,554.03,588.881
15,2.89106,18.6228,8.6787,1.04825,0.581381,592.53,653.678
