id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
200,3.75005,9.54358,8.89924,1.05154,0.893483,300.152,704.789
106,3.0921,6.56435,12.5043,1.05154,0.893483,1625.06,1955.13
109,3.3253,12.6727,8.11701,1.05154,0.893483,227.498,534.797
72,1.23871,6.42696,3.67358,0.423316,0.163816,4.60075,49.5755
78,2.89106,18.6228,8.6787,0.725877,0.581381,141.551,653.678
134,2.92007,18.0834,10.3519,0.973522,0.779999,979.444,1109.32
169,3.67825,18.06,5.79592,0.724099,0.756034,174.959,194.701
131,2.82633,14.6642,8.3819,0.96587,0.373775,584.193,588.881
87,2.65203,12.2644,12.5139,1.73795,0.820234,1209.73,1959.67
132,2.92007,9.5224,10.3519,1.10578,0.779999,906.721,1109.32
50,2.62936,17.3054,12.6216,0.552644,1,1690.48,2010.7
95,2.89106,18.6228,8.6787,1.04825,0.581381,534.169,653.678
24,3.17255,13.0397,9.15695,1.08199,0.919357,715.899,767.807
64,4.35271,10.848,8.27308,0.905725,0.932597,562.098,566.242
57,2.5701,16.5553,7.71519,0.931872,0.5067,63.5211,459.239
196,3.32451,19.4044,10.9062,1.44572,0.663695,938.094,1297.22
45,4.34214,6.75444,9.15695,1.08199,0.919357,755.271,767.807
105,2.82633,14.6642,9.61121,0.96587,0.373775,826.617,887.838
14,2.82633,14.6642,9.61121,0.96587,0.373775,844.868,887.838
1,3.17255,13.0397,9.15695,1.08199,0.820234,703.224,767.807
159,2.84718,18.06,9.42697,0.998806,1,548.358,837.753
61,2.89106,18.6228,8.24144,1.04825,0.581381,517.714,559.769
73,3.8491,9.1003,12.5139,1.73795,0.755269,1767.37,1959.67
65,3.17255,17.1571,9.15695,1.37395,0.820234,715.069,767.807
102,2.64798,11.6786,9.39785,1.05549,0.910334,720.59,830.015
103,1.64861,14.1701,12.7777,0.516979,0.705998,1004.23,2086.2
80,3.01681,17.9316,8.62769,0.950916,0.896447,618.227,642.219
116,1.48106,11.6786,9.39785,0.614472,0.910334,758.429,830.015
10,2.62936,17.3054,12.6216,1.00416,1,1988.67,2010.7
27,3.17255,9.81995,9.15695,1.08199,0.919357,660.858,767.807
9,2.0715,14.6642,9.61121,0.494105,0.452841,787.758,887.838
138,3.01681,14.1059,9.15695,0.950916,0.896447,740.037,767.807
189,2.45201,8.85522,10.3519,0.683568,0.779999,672.224,1109.32
25,2.65203,9.1003,12.5139,1.73795,0.820234,1343.67,1959.67
34,2.84718,18.06,11.9032,0.998806,0.756034,528.737,1686.5
66,1.76056,11.2505,8.6787,1.04825,0.581381,558.441,653.678
15,2.89106,18.6228,8.6787,1.04825,0.581381,487.306,653.678
