id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
139,5.38534,6.75444,17.2628,1.08199,0.998248,2554.13,5144.37
175,1.36324,6.9177,5.33637,0.644549,0.35748,114.783,151.963
174,3.78782,9.81995,4.8987,1.08199,0.919357,105.331,117.555
57,3.32451,10.3808,10.9062,1.44572,0.848766,1180.05,1297.22
219,1.65872,12.2644,17.9143,1.73795,1,2976.51,5749.13
202,2.57047,12.2644,12.5621,1.73795,1,1336.34,1982.37
242,2.82633,14.6642,8.3819,0.96587,0.373775,581.536,588.881
237,1.65872,12.2644,17.9143,1.73795,0.820234,2436.52,5749.13
155,3.67825,13.8758,5.79592,0.724099,0.756034,63.439,194.701
235,2.37797,9.1003,12.5139,2.29883,0.755269,1951.24,1959.67
217,3.32451,21.7051,15.6355,1.48239,0.663695,2502.53,3822.36
24,1.65403,11.1903,12.4682,1.04825,0.581381,1397.64,1938.26
169,3.67825,18.06,5.79592,0.724099,0.756034,154.481,194.701
243,4.64828,6.75444,17.2628,1.08199,0.998248,2003.39,5144.37
87,2.65203,12.2644,12.5139,1.73795,0.820234,1712.84,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,713.485,767.807
50,2.62936,17.3054,12.6216,0.552644,1,617.588,2010.7
250,1.11194,8.2497,12.4682,1.04825,0.581381,1836.68,1938.26
142,3.32451,19.4044,15.6355,1.44572,0.663695,3701.39,3822.36
115,4.35271,10.848,8.27308,0.905725,0.798763,420.764,566.242
20,3.85864,9.81995,9.15695,1.08199,0.919357,632.779,767.807
196,3.32451,19.4044,10.9062,1.44572,0.663695,1085.91,1297.22
249,2.64798,11.6786,9.39785,1.05549,0.910334,658.246,830.015
105,2.82633,14.6642,9.61121,0.96587,0.373775,718.5,887.838
14,2.82633,14.6642,9.61121,0.96587,0.373775,848.564,887.838
156,3.64099,13.7338,9.15695,1.08199,0.919357,614.733,767.807
106,4.35271,10.848,8.27308,0.905725,0.798763,471.546,566.242
138,2.64798,11.6786,9.39785,1.05549,0.910334,686.409,830.015
73,3.8491,9.1003,12.5139,1.73795,0.755269,1764.87,1959.67
158,1.76056,11.2505,10.6787,1.04825,0.581381,1026.69,1217.76
251,2.65203,7.77025,8.72182,1.73795,0.820234,529.976,663.47
101,3.8491,9.1003,12.5139,1.73795,0.755269,1843.79,1959.67
234,2.82633,11.3328,9.61121,0.96587,0.373775,804.231,887.838
104,3.11123,9.28508,12.5139,1.718,0.755269,1642.74,1959.67
127,3.17255,11.0803,9.15695,1.08199,0.820234,654.175,767.807
102,2.31353,25.1485,10.3519,0.973522,0.779999,116.444,1109.32
9,2.0715,14.6642,9.61121,0.494105,0.452841,675.053,887.838
216,3.18164,6.75444,17.2628,1.08199,0.998248,663.282,5144.37
247,2.92007,18.0834,12.0828,0.973522,0.840579,1466.38,1764.02
233,2.65203,7.77025,12.5702,2.03291,0.820234,1708.85,1986.21
78,2.65203,7.77025,12.5139,1.73795,0.820234,1887.77,1959.67
66,1.76056,11.2505,8.6787,1.04825,0.581381,575.019,653.678
145,3.17255,11.0803,9.15695,1.27739,0.924637,703.676,767.807
