id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
237,1.52143,11.2493,16.4316,1.59411,0.752346,3482.82,4436.52
155,3.00342,11.3301,4.73257,0.591252,0.617328,76.1499,105.996
235,2.10276,8.04711,11.0657,2.03278,0.66786,1168.66,1354.99
80,1.93126,10.0202,6.56744,0.65999,0.376375,75.4186,283.262
24,1.65403,11.1903,12.4682,1.04825,0.581381,1671.55,1938.26
169,3.67825,18.06,5.79592,0.724099,0.756034,179.373,194.701
131,2.82633,14.6642,8.3819,0.96587,0.373775,575.441,588.881
87,2.65203,12.2644,12.5139,1.73795,0.820234,1889,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,650.31,767.807
50,2.62936,17.3054,12.6216,0.552644,1,1508.08,2010.7
95,2.89106,18.6228,8.6787,1.04825,0.581381,584.69,653.678
142,3.32451,19.4044,15.6355,1.44572,0.663695,3623.97,3822.36
64,4.35271,10.848,8.27308,0.905725,0.932597,474.923,566.242
106,3.18164,6.75444,12.8664,1.08199,0.919357,708.517,2129.95
196,3.32451,19.4044,10.9062,1.44572,0.663695,978.233,1297.22
45,4.34214,6.75444,9.15695,1.08199,0.919357,725.144,767.807
105,2.82633,14.6642,9.61121,0.96587,0.373775,864.043,887.838
14,2.82633,14.6642,9.61121,0.96587,0.373775,828.234,887.838
1,3.17255,13.0397,9.15695,1.08199,0.820234,597.597,767.807
202,4.35271,10.848,8.27308,0.905725,0.932597,204.341,566.242
138,2.64798,11.6786,9.39785,1.05549,0.910334,808.947,830.015
73,3.8491,9.1003,12.5139,1.73795,0.755269,1861.27,1959.67
238,2.43254,11.2493,11.4782,1.59411,0.752346,978.533,1512.25
102,2.64798,11.6786,9.39785,1.05549,0.910334,451.435,830.015
205,2.03321,15.4536,4.32564,0.724099,0.690687,63.591,80.938
234,1.5058,6.03782,5.12061,0.514591,0.199138,120.519,134.266
116,1.48106,11.6786,9.39785,0.614472,0.910334,828.737,830.015
10,2.62936,17.3054,12.6216,1.00416,1,1803.71,2010.7
217,3.85864,9.81995,9.15695,1.08199,0.919357,675.77,767.807
9,2.0715,14.6642,9.61121,0.494105,0.452841,798.087,887.838
216,3.18164,6.75444,17.2628,1.08199,0.998248,5016.38,5144.37
134,2.92007,18.0834,10.3519,0.973522,0.779999,1029.84,1109.32
44,2.15545,17.4435,9.15695,0.706189,1,691.709,767.807
78,2.65203,7.77025,12.5139,1.73795,0.820234,1925.95,1959.67
66,1.76056,11.2505,8.6787,1.04825,0.581381,640.034,653.678
200,3.85864,9.81995,9.15695,1.08199,0.919357,574.045,767.807
