id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
71,3.2858,18.4407,7.3497,0.72456,0.844681,132.415,397.018
38,2.96494,18.8194,8.0797,0.963516,0.68739,210.959,527.456
22,2.65203,13.0397,12.5139,1.32037,0.820234,1893.94,1959.67
117,3.32451,19.4044,10.9062,1.50587,0.663695,1284.77,1297.22
79,1.84377,18.0834,8.48111,0.973522,0.779999,341.481,610.04
103,1.83754,17.3054,12.6216,1.00416,1,1256.54,2010.7
150,2.25868,17.573,8.27308,1.06203,0.919192,451.462,566.242
40,2.84718,18.06,16.9628,0.998806,0.756034,1725.4,4880.81
49,3.17255,13.0397,9.15695,1.08199,0.849158,723.746,767.807
134,2.92007,18.0834,10.3519,0.973522,0.779999,1074.19,1109.32
102,1.64861,20.0281,12.7777,0.898893,0.705998,1741.28,2086.2
131,2.82633,14.6642,8.3819,0.96587,0.373775,548.248,588.881
17,2.4816,12.2017,11.7097,1.62626,0.767521,373.016,1605.61
0,3.17255,13.0397,9.15695,1.08199,0.820234,743.463,767.807
66,2.83718,19.4044,9.39785,1.05549,0.663695,729.512,830.015
21,2.25868,17.573,8.27308,1.45594,0.919192,346.774,566.242
24,3.17255,13.0397,9.15695,1.08199,0.919357,589.55,767.807
64,4.35271,10.848,8.27308,0.905725,0.932597,28.5526,566.242
57,3.32451,19.4044,10.9062,1.50587,0.663695,1276.03,1297.22
109,3.26984,20.0281,12.7777,0.984656,0.723886,1708.24,2086.2
133,3.17255,13.0397,12.5139,1.08199,0.820234,1659.67,1959.67
105,2.82633,14.6642,9.61121,0.96587,0.373775,866.353,887.838
90,2.89106,18.6228,8.6787,1.04825,0.581381,560.649,653.678
1,3.17255,13.0397,9.15695,1.08199,0.820234,311.257,767.807
132,3.17255,13.0397,12.5139,1.08199,0.820234,1786.46,1959.67
18,3.2858,15.419,8.27308,0.905725,0.682185,410.09,566.242
30,1.52852,19.2541,8.3819,0.96587,0.876734,403.256,588.881
159,4.35271,15.419,8.27308,0.905725,0.932597,496.82,566.242
98,2.62936,17.3054,9.45213,1.00416,1,527.739,844.48
9,3.00766,19.0906,8.19613,0.9774,0.697295,206.476,550.588
123,3.01681,14.1059,9.15695,0.950916,0.896447,752.111,767.807
29,4.35271,15.419,7.72732,0.987394,0.932597,403.057,461.41
60,2.62936,17.3054,12.6216,1.00416,1,1078.12,2010.7
61,3.17255,13.0397,9.15695,1.08199,0.919357,659.968,767.807
164,2.25868,17.573,8.27308,1.06203,0.682185,416.365,566.242
138,3.01681,14.1059,9.15695,0.950916,0.896447,720.115,767.807
97,1.52852,20.3191,8.3819,0.96587,0.689048,441.038,588.881
147,2.88274,13.0397,9.15695,1.08199,0.919357,688.012,767.807
34,2.84718,18.06,11.9032,0.998806,0.756034,1551.26,1686.5
5,2.82633,14.6642,8.3819,0.96587,0.728269,507.302,588.881
15,2.89106,18.6228,8.6787,1.04825,0.581381,548.454,653.678
