id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
63,2.83718,19.4044,8.44824,1.05549,0.802335,554.943,602.975
72,2.77076,20.0789,8.35145,1.02006,0.780762,532.961,582.486
39,2.5679,19.2208,8.09506,1.0257,0.677264,456.986,530.469
50,2.79083,18.6228,8.20902,1.04825,1,404.476,553.189
79,2.96087,17.3054,9.45213,1.00416,0.782491,659.202,844.48
71,3.05096,20.8909,4.29042,0.905748,0.801977,60.0735,78.9769
78,2.92007,21.3764,6.4812,0.878214,0.745606,253.603,272.249
57,3.01681,20.9203,9.15695,1.08199,0.896447,701.52,767.807
56,3.24405,18.06,8.73821,0.933646,0.757903,552.254,667.218
66,3.26984,20.0281,8.70528,0.900729,0.723886,641.803,659.702
53,2.25868,17.573,8.27308,0.905725,0.682185,536.417,566.242
65,2.79083,18.6228,8.20902,1.04825,0.772264,478.907,553.189
75,3.05754,19.2031,8.29698,1.06674,0.377015,545.102,571.164
55,3.05752,19.2208,8.09506,1.0257,0.677264,420.131,530.469
77,2.92007,21.3764,7.66888,0.973522,0.745606,380.68,451.02
62,3.05096,20.8909,7.37547,0.905748,0.801977,389.183,401.208
61,2.79083,18.6228,8.20902,1.04825,0.772264,444.073,553.189
60,2.77076,20.0789,8.35145,1.02006,0.816584,484.22,582.486
59,2.84718,18.06,8.73821,0.998806,0.757903,662.963,667.218
58,3.26984,20.0281,8.70528,0.900729,0.723886,562.412,659.702
70,3.00766,19.0906,8.19613,0.9774,0.697295,533.166,550.588
73,3.05754,19.2031,8.29698,1.06674,0.676413,510.25,571.164
64,2.82633,20.3191,8.3819,0.96587,0.689048,546.391,588.881
69,3.05752,19.2208,8.09506,1.0257,0.677264,523.555,530.469
67,2.96087,19.6981,7.4762,1.00416,0.782491,368.054,417.871
52,3.01681,20.9203,7.93836,1.08199,0.688087,445.976,500.257
68,2.83718,19.955,8.44824,1.05549,0.802335,531.233,602.975
74,3.2858,19.8351,8.27308,0.905725,0.682185,479.03,566.242
