id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
158,2.35107,13.7227,7.71278,1.02241,0.469362,345.363,458.81
102,2.31353,25.1485,10.3519,0.973522,0.779999,964.855,1109.32
127,3.17255,11.0803,9.15695,1.08199,0.820234,663.834,767.807
242,1.91562,9.93904,5.68104,0.654642,0.253335,170.566,183.351
237,1.65872,12.2644,17.9143,1.73795,0.820234,5707.28,5749.13
155,3.67825,13.8758,5.79592,0.724099,0.756034,123.938,194.701
235,2.37797,9.1003,12.5139,2.29883,0.755269,1429.14,1959.67
131,2.35107,13.7227,7.71278,1.02241,0.469362,345.363,458.81
24,1.65403,11.1903,12.4682,1.04825,0.581381,1048.88,1938.26
169,3.67825,18.06,5.79592,0.724099,0.756034,190.961,194.701
243,4.64828,6.75444,17.2628,1.08199,0.998248,4099.03,5144.37
87,2.65203,12.2644,12.5139,1.73795,0.820234,1814.85,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,688.537,767.807
50,2.62936,17.3054,12.6216,0.552644,1,739.018,2010.7
95,2.89106,18.6228,8.6787,1.04825,0.581381,500.894,653.678
142,3.32451,19.4044,15.6355,1.44572,0.663695,2992.98,3822.36
64,4.35271,10.848,8.27308,0.905725,0.932597,554.731,566.242
20,3.85864,9.81995,9.15695,1.08199,0.919357,247.19,767.807
196,3.32451,19.4044,10.9062,1.44572,0.663695,489.203,1297.22
45,4.34214,6.75444,9.15695,1.08199,0.919357,764.168,767.807
105,2.82633,14.6642,9.61121,0.96587,0.373775,874.669,887.838
14,2.82633,14.6642,9.61121,0.96587,0.373775,722.889,887.838
156,3.64099,13.7338,9.15695,1.08199,0.919357,521.557,767.807
106,3.87941,9.6684,7.37349,0.807239,0.711908,257.976,400.885
138,2.64798,11.6786,9.39785,1.05549,0.910334,820.126,830.015
73,3.8491,9.1003,12.5139,1.73795,0.755269,1436.71,1959.67
238,2.65203,12.2644,12.5139,1.73795,0.820234,1882.04,1959.67
104,2.64798,5.84566,9.39785,1.05549,0.910334,399.048,830.015
205,2.03321,15.4536,4.32564,0.724099,0.690687,66.5664,80.938
234,2.82633,11.3328,9.61121,0.96587,0.373775,837.077,887.838
116,1.48106,11.6786,9.39785,0.614472,0.910334,681.091,830.015
10,2.62936,17.3054,12.6216,1.00416,1,29.2994,2010.7
217,3.85864,9.81995,9.15695,1.08199,0.919357,19.8709,767.807
9,2.0715,14.6642,9.61121,0.494105,0.452841,816.221,887.838
216,3.18164,6.75444,17.2628,1.08199,0.998248,4015.95,5144.37
134,2.92007,18.0834,10.3519,0.973522,0.779999,983.476,1109.32
233,2.65203,7.77025,12.5702,2.03291,0.820234,1821.4,1986.21
78,2.65203,7.77025,12.5139,1.73795,0.820234,1679.52,1959.67
66,1.76056,11.2505,8.6787,1.04825,0.581381,570.282,653.678
200,3.85864,9.81995,9.15695,1.08199,0.919357,628.137,767.807
