id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
84,3.32451,19.4044,15.6355,1.44572,0.663695,2764.59,3822.36
537,3.38625,19.4044,19.362,1.44572,1,5089.9,7258.52
564,2.65203,12.2644,12.5139,1.73795,0.619809,1529.07,1959.67
395,1.65403,6.45242,12.4682,1.04825,0.788544,1723.43,1938.26
335,3.17255,13.0397,9.15695,1.57634,0.820234,515.51,767.807
237,3.17255,13.0397,9.15695,0.620527,0.820234,422.559,767.807
436,3.34455,12.3964,12.5139,1.73795,0.820234,1836.33,1959.67
9,2.96556,11.3328,9.61121,0.794269,0.373775,719.01,887.838
400,1.18015,8.71696,12.4682,1.04825,0.581381,64.312,1938.26
386,3.32451,19.4044,15.6355,1.44572,0.765501,3142.66,3822.36
548,2.57047,12.2644,12.5621,1.73795,1,912.692,1982.37
57,1.65403,8.71696,18.1988,1.04825,0.581381,4830.32,6027.37
346,1.65403,8.71696,18.1988,1.04825,0.581381,5815.77,6027.37
66,1.16854,8.2497,13.3614,1.04825,0.803079,1724.56,2385.37
345,3.34455,12.3964,9.99135,1.73795,0.673178,800.989,997.406
309,3.99558,10.2579,9.15695,1.08199,0.820234,685.414,767.807
478,2.96556,11.3328,9.61121,0.96587,0.373775,779.273,887.838
21,3.17255,18.3645,9.74333,1.08199,0.820234,22.0031,924.96
24,1.65403,11.1903,12.4682,1.04825,0.581381,1076.45,1938.26
114,2.96556,11.3328,9.61121,0.96587,0.373775,783.873,887.838
496,1.16854,8.2497,13.3614,1.56981,0.803079,1014.54,2385.37
87,2.65203,12.2644,12.5139,1.73795,0.820234,1855.16,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,638.44,767.807
404,4.86822,19.4044,15.6355,1.44572,0.663695,1050.11,3822.36
461,5.75128,10.2579,9.15695,1.14352,0.889569,658.769,767.807
547,2.57047,10.8801,18.3329,1.73795,1,4837.01,6161.58
54,1.45644,5.72687,8.32531,0.836645,0.430686,196.513,577.033
437,3.17255,13.0397,9.74333,1.08199,0.619601,741.242,924.96
366,3.17255,13.0397,9.74333,1.08199,0.820234,795.821,924.96
267,3.32451,19.4044,15.6355,1.44572,0.663695,2508.13,3822.36
538,1.04269,7.77025,8.72182,1.73795,1,601.805,663.47
554,3.17255,11.0803,9.74331,1.49414,0.553118,824.281,924.954
196,3.17255,11.0803,9.74331,1.08199,0.820234,853.764,924.954
136,2.57047,12.2644,12.5621,1.73795,1,975.585,1982.37
580,3.34455,12.3964,12.5139,1.73795,0.694324,1617.11,1959.67
306,5.75128,10.2579,9.15695,1.14352,1,617.122,767.807
144,1.65403,12.4351,18.1988,1.04825,0.581381,5585.6,6027.37
490,2.21707,11.2505,4.78711,1.04825,0.581381,29.4834,109.704
347,2.82633,16.1096,9.61121,0.96587,0.535201,583.749,887.838
234,2.82633,11.3328,9.61121,0.96587,0.373775,866.247,887.838
566,3.99558,10.2579,9.15695,1.08199,0.820234,715.982,767.807
127,3.17255,11.0803,9.15695,1.08199,0.820234,658.985,767.807
74,1.65403,6.45242,12.4682,1.04825,0.788544,999.755,1938.26
592,3.32451,19.4044,16.4996,2.00154,0.765501,2354.27,4491.76
462,2.82633,16.1096,9.61121,0.96587,0.535201,299.843,887.838
142,1.99468,13.0397,9.74333,1.08199,0.619601,775.942,924.96
73,1.65403,8.71696,12.4682,1.04825,0.581381,1529.76,1938.26
381,4.03769,10.2579,11.4201,1.08199,0.820234,1475.6,1489.38
341,3.34455,12.3964,12.5139,1.73795,0.820234,1567.68,1959.67
104,2.82633,14.6642,9.61121,0.509662,0.373775,739.985,887.838
