id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
1547,1.16888,8.62477,12.8608,0.983248,0.353118,1.34246,2127.17
1602,1.71091,7.35524,4.80076,0.626872,0.35211,36.8435,110.645
1229,3.17255,15.8157,9.15695,1.53658,0.820234,53.0446,767.807
1112,1.65403,8.71696,17.8459,1.68658,0.581381,1651.23,5683.48
1110,2.96556,11.3328,13.1585,0.683024,0.373775,1932.35,2278.36
1106,1.39933,8.71696,22.2375,0.53593,0.581381,2266.33,10996.7
722,3.4552,11.3328,7.3969,0.96587,0.542523,120.7,404.715
1245,3.21675,12.2644,12.5621,1.73795,1,1914.75,1982.37
966,4.42244,11.3328,11.6875,0.96587,0.373775,1339.3,1596.47
564,2.65203,12.2644,12.5139,1.73795,0.619809,1851.68,1959.67
999,3.17255,13.0397,12.411,1.08199,0.51697,1579.45,1911.69
1115,5.75128,10.2579,9.15695,1.14352,1,532.779,767.807
237,3.17255,13.0397,9.15695,0.620527,0.820234,503.036,767.807
659,3.17255,11.0803,9.15695,1.08199,0.820234,123.088,767.807
9,2.96556,11.3328,9.61121,0.794269,0.373775,15.7085,887.838
875,3.17255,13.0397,12.411,1.08199,0.820234,1596.5,1911.69
1339,3.99933,10.2579,11.4201,0.896494,0.820234,303.066,1489.38
341,3.17255,13.0397,7.47702,1.08199,0.619601,116.277,418.008
57,1.65403,8.71696,18.1988,1.04825,0.581381,4122.98,6027.37
346,1.65403,8.71696,18.1988,1.04825,0.581381,2499.71,6027.37
1001,5.75128,10.2579,11.303,0.649783,0.889569,1400.16,1444.04
640,1.65403,8.71696,18.1988,1.39136,0.581381,3743.86,6027.37
309,3.99558,10.2579,9.15695,1.08199,0.820234,584.232,767.807
478,2.96556,11.3328,9.61121,0.96587,0.373775,764.092,887.838
717,1.6814,6.53474,9.61121,0.96587,0.497208,767.537,887.838
744,2.57047,12.2644,9.57841,1.73795,1,719.482,878.78
114,2.96556,11.3328,9.61121,0.96587,0.373775,765.305,887.838
1573,1.58146,5.93805,5.12541,0.515074,0.199325,124.782,134.644
1000,4.63836,12.3964,12.5139,1.73795,0.8012,1946.58,1959.67
920,5.91645,10.2579,9.15695,1.08199,0.820234,675.592,767.807
718,3.34455,12.3964,12.5139,1.01112,0.694324,1793.88,1959.67
461,5.75128,10.2579,9.15695,1.14352,0.889569,281.218,767.807
1289,3.37413,11.3328,9.61121,0.96587,0.373775,838.147,887.838
54,1.6814,6.61143,9.61121,0.96587,0.497208,820.569,887.838
437,3.17255,13.0397,9.74333,1.08199,0.619601,169.533,924.96
366,3.17255,13.0397,9.74333,1.08199,0.820234,662.835,924.96
1244,2.57047,6.95691,8.45044,1.73795,1,547.495,603.445
952,1.33313,8.71696,26.2824,0.736509,0.581381,16914.7,18155
1403,5.91645,10.2579,10.9693,1.08199,0.820234,1060.23,1319.9
1342,2.96556,11.3328,9.61121,1.06485,0.373775,845.7,887.838
136,2.57047,12.2644,12.5621,1.73795,1,1675.45,1982.37
580,3.34455,12.3964,12.5139,1.73795,0.694324,549.795,1959.67
306,5.75128,10.2579,9.15695,1.14352,1,536.756,767.807
144,1.65403,12.4351,18.1988,1.04825,0.581381,1476.53,6027.37
611,2.96556,11.3328,9.61121,0.96587,0.373775,822.285,887.838
505,4.86822,19.4044,15.6355,1.44572,0.663695,3317.82,3822.36
376,3.34455,11.9956,12.5139,0.609697,0.694324,1779.46,1959.67
566,3.99558,10.2579,9.15695,1.08199,0.820234,753.839,767.807
1279,3.99558,10.2579,9.15695,1.08199,0.678238,627.921,767.807
1600,0.360926,2.2275,4.0907,0.411092,0.160296,18.8568,68.4532
592,3.32451,19.4044,16.4996,2.00154,0.765501,3829.98,4491.76
537,2.06811,12.2644,8.44146,1.73795,0.619809,595.087,601.524
1261,3.32451,19.4044,16.4996,2.12464,0.765501,3613.18,4491.76
204,1.55377,8.18854,17.0956,0.984706,0.546138,475.219,4996.36
1243,4.86822,19.4044,15.6355,1.44572,0.552952,3719.24,3822.36
824,3.32451,19.4044,16.4996,1.34572,0.765501,4449.76,4491.76
104,2.82633,14.6642,9.61121,0.509662,0.373775,762.625,887.838
