id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
144,0.972376,7.31039,10.6987,0.616246,0.341783,1160.68,1224.61
580,2.44261,9.05335,9.13923,1.26927,0.507081,614.818,763.359
579,2.10013,7.83113,12.3962,1.88596,0.702312,1615.06,1904.89
569,1.02871,7.26679,7.1471,0.680713,0.377538,207.044,365.081
566,3.63292,9.32686,8.32581,0.983784,0.745785,155.496,577.137
84,2.83147,16.5267,13.3166,1.23132,0.565266,1888.14,2361.48
21,3.17255,18.3645,9.74333,1.08199,0.820234,386.163,924.96
142,1.79641,11.7435,8.77485,0.974442,0.558013,361.692,675.646
518,1.58788,8.71509,12.4682,0.528375,0.788544,587.279,1938.26
537,3.38625,19.4044,19.362,1.44572,1,6502.15,7258.52
564,1.95007,9.01815,9.20162,1.27793,0.455752,333.112,779.099
395,1.65403,6.45242,12.4682,1.04825,0.788544,1804.48,1938.26
335,3.17255,13.0397,9.15695,1.57634,0.820234,653.114,767.807
237,3.17255,13.0397,9.15695,0.620527,0.820234,724.551,767.807
436,3.34455,12.3964,12.5139,1.73795,0.820234,1926.21,1959.67
9,2.96556,11.3328,9.61121,0.794269,0.373775,640.807,887.838
400,1.58788,9.46994,12.4682,1.04825,0.788544,217.846,1938.26
386,3.32451,19.4044,15.6355,1.44572,0.765501,2761.68,3822.36
548,2.57047,12.2644,12.5621,1.73795,1,1667.91,1982.37
57,1.65403,8.71696,18.1988,1.04825,0.581381,4167.96,6027.37
346,1.65403,8.71696,18.1988,1.04825,0.581381,5159.81,6027.37
66,1.16854,8.2497,13.3614,1.04825,0.803079,2204.71,2385.37
306,3.17255,11.0803,9.15695,1.08199,0.820234,19.6301,767.807
309,3.99558,10.2579,9.15695,1.08199,0.820234,697.965,767.807
478,2.96556,11.3328,9.61121,0.96587,0.373775,879.787,887.838
545,3.29317,6.61055,8.72182,2.60303,1,212.642,663.47
24,1.65403,11.1903,12.4682,1.04825,0.581381,1024.16,1938.26
114,2.96556,11.3328,9.61121,0.96587,0.373775,852.876,887.838
496,1.16854,8.2497,13.3614,1.56981,0.803079,1915.42,2385.37
87,2.65203,12.2644,12.5139,1.73795,0.820234,1946.73,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,641.257,767.807
404,4.86822,19.4044,15.6355,1.44572,0.663695,1019.54,3822.36
461,5.75128,10.2579,9.15695,1.14352,0.889569,698.115,767.807
547,2.57047,10.8801,18.3329,1.73795,1,2109.03,6161.58
100,2.82633,11.3328,9.61121,0.96587,0.497208,370.361,887.838
437,3.17255,13.0397,9.74333,1.08199,0.619601,848.246,924.96
366,3.17255,13.0397,9.74333,1.08199,0.820234,845.36,924.96
267,3.32451,19.4044,15.6355,1.44572,0.663695,1713.89,3822.36
538,1.04269,7.77025,8.72182,1.73795,1,517.099,663.47
554,2.28937,7.99576,7.03095,1.0782,0.39914,286.688,347.57
196,3.17255,11.0803,9.74331,1.08199,0.820234,426.625,924.954
136,2.57047,12.2644,12.5621,1.73795,1,1730.8,1982.37
47,2.55379,7.77025,8.72182,1.73795,1,60.9749,663.47
106,1.4416,11.1326,8.72182,1.73795,1,65.4228,663.47
379,2.57047,10.8801,18.3329,1.73795,1,54.6664,6161.58
490,2.21707,11.2505,4.78711,1.04825,0.581381,91.334,109.704
347,2.82633,16.1096,9.61121,0.96587,0.535201,782.824,887.838
234,2.82633,11.3328,9.61121,0.96587,0.373775,883.014,887.838
162,1.65403,6.45242,12.4682,1.04825,0.581381,1684.18,1938.26
127,3.17255,11.0803,9.15695,1.08199,0.820234,151.299,767.807
74,1.65403,6.45242,12.4682,1.04825,0.788544,1729.29,1938.26
432,2.45275,9.14601,16.124,1.73795,0.820234,749.392,4191.99
462,2.82633,16.1096,9.61121,0.96587,0.535201,885.058,887.838
54,1.4416,7.77025,8.72182,1.73795,1,563.793,663.47
73,1.65403,8.71696,12.4682,1.04825,0.581381,1825.75,1938.26
381,4.03769,10.2579,11.4201,1.08199,0.820234,1214.29,1489.38
341,3.34455,12.3964,12.5139,1.73795,0.820234,1946.68,1959.67
104,2.82633,14.6642,9.61121,0.509662,0.373775,873.976,887.838
