id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
220,1.50944,11.7293,4.40621,0.456788,0.175945,45.422,85.5453
217,3.85864,9.81995,9.15695,1.08199,0.919357,424.485,767.807
216,3.18164,6.75444,17.2628,1.08199,0.998248,2254.22,5144.37
213,3.07177,12.6255,8.86607,1.04762,0.794178,579.668,696.936
212,1.08086,13.0071,3.64084,0.355825,0.581342,17.5345,48.2618
169,3.67825,18.06,5.79592,0.724099,0.756034,180.844,194.701
131,2.82633,14.6642,8.3819,0.96587,0.373775,458.699,588.881
87,2.65203,12.2644,12.5139,1.73795,0.820234,1847.7,1959.67
132,2.92007,9.5224,10.3519,1.10578,0.779999,442.905,1109.32
50,2.62936,17.3054,12.6216,0.552644,1,1759.13,2010.7
95,2.89106,18.6228,8.6787,1.04825,0.581381,645.839,653.678
24,3.17255,13.0397,9.15695,1.08199,0.919357,111.916,767.807
64,4.35271,10.848,8.27308,0.905725,0.932597,475.383,566.242
106,3.18164,6.75444,12.8664,1.08199,0.919357,1517.91,2129.95
196,3.32451,19.4044,10.9062,1.44572,0.663695,1198.97,1297.22
45,4.34214,6.75444,9.15695,1.08199,0.919357,701.083,767.807
105,2.82633,14.6642,9.61121,0.96587,0.373775,821.073,887.838
14,2.82633,14.6642,9.61121,0.96587,0.373775,839.092,887.838
1,3.17255,13.0397,9.15695,1.08199,0.820234,723.947,767.807
202,4.35271,10.848,8.27308,0.905725,0.932597,434.711,566.242
138,2.64798,11.6786,9.39785,1.05549,0.910334,771.541,830.015
73,3.8491,9.1003,12.5139,1.73795,0.755269,1242.61,1959.67
65,3.17255,17.1571,9.15695,1.37395,0.820234,608.78,767.807
102,2.64798,11.6786,9.39785,1.05549,0.910334,774.12,830.015
205,2.03321,15.4536,4.32564,0.724099,0.690687,63.9279,80.938
80,3.01681,17.9316,8.62769,0.950916,0.896447,28.7625,642.219
116,1.48106,11.6786,9.39785,0.614472,0.910334,717.31,830.015
10,2.62936,17.3054,12.6216,1.00416,1,1707.38,2010.7
27,3.17255,9.81995,9.15695,1.08199,0.919357,60.7404,767.807
9,2.0715,14.6642,9.61121,0.494105,0.452841,705.352,887.838
109,2.92007,9.5224,10.3519,1.10578,0.779999,89.0033,1109.32
134,2.92007,18.0834,10.3519,0.973522,0.779999,969.365,1109.32
159,3.01681,17.4435,9.15695,0.950916,0.979555,472.866,767.807
78,2.65203,7.77025,12.5139,1.73795,0.820234,1707.78,1959.67
66,1.76056,11.2505,8.6787,1.04825,0.581381,599.716,653.678
200,3.85864,9.81995,9.15695,1.08199,0.919357,758.523,767.807
