id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
34,2.84718,18.06,11.9032,0.998806,0.756034,235.593,1686.5
64,3.00766,19.0906,8.19613,0.9774,1,365.205,550.588
97,1.52852,20.3191,8.3819,0.96587,0.689048,476.67,588.881
133,3.17255,13.0397,12.5139,1.08199,0.820234,1559.34,1959.67
152,3.00766,19.0906,8.19613,0.900854,0.697295,300.582,550.588
102,1.64861,20.0281,12.7777,0.898893,0.705998,1481.26,2086.2
138,3.01681,14.1059,9.15695,0.950916,0.896447,749.294,767.807
67,2.92007,12.6681,7.66888,0.973522,1,412.589,451.02
150,2.25868,17.573,8.27308,1.06203,0.919192,503.58,566.242
77,3.428,18.6228,8.6787,1.04825,0.581381,313.968,653.678
63,3.26984,20.0281,12.7777,0.984656,0.96878,575.989,2086.2
15,3.99118,21.1988,7.40058,1.04825,1,200.143,405.319
18,3.2858,15.419,8.27308,0.905725,0.682185,525.646,566.242
108,2.92007,23.9051,7.66888,0.973522,1,109.795,451.02
131,2.25619,11.7061,6.69106,0.77103,0.298375,290.789,299.561
90,2.89106,18.6228,8.6787,1.04825,0.581381,623.714,653.678
12,2.92007,10.1964,10.3519,0.56354,0.779999,449.966,1109.32
75,2.84718,18.06,8.87625,1.13466,0.757903,493.284,699.34
105,2.84718,18.06,8.87625,1.0336,0.757903,437.879,699.34
134,2.92007,18.0834,10.3519,0.973522,0.779999,536.54,1109.32
92,3.00766,13.0925,8.19613,0.606234,0.697295,460.196,550.588
89,1.52852,20.3191,8.3819,0.96587,0.689048,411.188,588.881
52,2.89106,18.6228,8.6787,0.883483,0.509426,208.787,653.678
0,3.17255,13.0397,9.15695,1.08199,0.820234,633.812,767.807
66,2.83718,19.4044,9.39785,1.05549,0.663695,719.025,830.015
158,2.96087,11.1221,9.45213,1.00416,0.782491,675.792,844.48
65,2.84718,18.06,8.73821,0.998806,0.756034,69.0918,667.218
79,2.96087,17.3054,9.45213,1.00416,0.782491,631.572,844.48
57,3.32451,19.4044,10.9062,1.50587,0.663695,1085.24,1297.22
109,3.26984,20.0281,12.7777,0.984656,0.723886,1618.56,2086.2
43,3.24405,18.06,12.5342,0.933646,0.757903,131.735,1969.21
143,2.84718,18.06,7.73832,1.13466,0.722747,8.90603,463.384
39,3.26984,24.8468,12.7777,0.984656,0.96878,1241.87,2086.2
173,2.50141,15.8667,10.4576,0.877506,0.608009,380.506,1143.65
132,3.17255,13.0397,12.5139,1.08199,0.820234,1852.35,1959.67
122,2.84718,18.06,7.73832,1.13466,0.757903,313.324,463.384
30,1.52852,19.2541,8.3819,0.96587,0.876734,268.799,588.881
159,4.35271,15.419,8.27308,0.905725,0.932597,556.303,566.242
98,2.62936,17.3054,9.45213,1.00416,1,311.23,844.48
9,3.00766,19.0906,8.19613,0.9774,0.697295,527.955,550.588
123,3.01681,14.1059,9.15695,0.950916,0.896447,738.226,767.807
48,3.2858,18.4407,8.27308,0.905725,0.844681,470.151,566.242
60,2.62936,17.3054,12.6216,1.00416,1,1843.16,2010.7
61,3.17255,13.0397,9.15695,1.08199,0.919357,652.121,767.807
164,2.25868,17.573,8.27308,1.06203,0.682185,490.776,566.242
128,2.85066,18.6228,8.6787,1.04825,0.581381,204.35,653.678
130,3.17255,13.0397,9.23167,1.22856,0.820234,737.747,786.758
162,2.56671,18.7528,9.15695,1.08199,0.820234,729.411,767.807
11,2.25854,10.8907,7.16506,0.752977,0.411058,1.27433,367.84
5,2.82633,14.6642,8.3819,0.96587,0.728269,588.568,588.881
165,2.84718,18.06,8.73821,0.998806,0.756034,370.111,667.218
