id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
72,2.25868,17.573,8.27308,1.06203,0.919192,207.152,566.242
150,2.25868,17.573,8.27308,1.06203,0.919192,187.604,566.242
24,3.17255,13.0397,9.15695,1.08199,0.919357,679.483,767.807
152,3.00766,19.0906,8.19613,0.900854,0.697295,77.0808,550.588
102,1.64861,20.0281,12.7777,0.898893,0.705998,684.758,2086.2
18,3.2858,15.419,8.27308,0.905725,0.682185,483.377,566.242
75,2.34096,12.1459,6.04335,0.647357,0.603203,126.445,220.715
131,2.82633,14.6642,8.3819,0.96587,0.373775,578.41,588.881
90,2.89106,18.6228,8.6787,1.04825,0.581381,609.603,653.678
12,2.92007,10.1964,10.3519,0.56354,0.779999,22.4525,1109.32
84,1.53761,16.8557,6.95319,0.801236,0.571599,143.309,336.165
105,2.84718,18.06,8.87625,1.0336,0.757903,159.742,699.34
134,2.92007,18.0834,10.3519,0.973522,0.779999,1076.2,1109.32
92,3.00766,13.0925,8.19613,0.606234,0.697295,541.798,550.588
89,1.52852,20.3191,8.3819,0.96587,0.689048,176.608,588.881
67,2.92007,12.6681,7.66888,0.973522,1,337.667,451.02
0,3.17255,13.0397,9.15695,1.08199,0.820234,740.244,767.807
66,2.83718,19.4044,9.39785,1.05549,0.663695,823.461,830.015
158,2.96087,11.1221,9.45213,1.00416,0.782491,16.5606,844.48
146,1.52852,20.3191,8.3819,0.96587,0.798606,15.567,588.881
79,2.96087,17.3054,9.45213,1.00416,0.782491,299.027,844.48
57,3.32451,19.4044,10.9062,1.50587,0.663695,1183.83,1297.22
109,3.26984,20.0281,12.7777,0.984656,0.723886,1194.13,2086.2
133,3.17255,13.0397,12.5139,1.08199,0.820234,1351.19,1959.67
64,3.00766,19.0906,8.19613,0.9774,1,141.704,550.588
39,3.26984,24.8468,12.7777,0.984656,0.96878,437.69,2086.2
173,2.84718,18.06,11.9032,0.998806,0.692055,1466.72,1686.5
132,3.17255,13.0397,12.5139,1.08199,0.820234,1634.22,1959.67
15,2.07816,17.1449,7.34623,1.07717,0.733672,36.0235,396.454
30,1.52852,19.2541,8.3819,0.96587,0.876734,551.787,588.881
159,4.35271,15.419,8.27308,0.905725,0.932597,436.251,566.242
98,2.62936,17.3054,9.45213,1.00416,1,752.182,844.48
9,3.00766,19.0906,8.19613,0.9774,0.697295,515.745,550.588
123,3.01681,14.1059,9.15695,0.950916,0.896447,721.725,767.807
48,3.2858,18.4407,8.27308,0.905725,0.844681,475.208,566.242
60,2.62936,17.3054,12.6216,1.00416,1,1915.92,2010.7
61,3.17255,13.0397,9.15695,1.08199,0.919357,634.818,767.807
164,2.25868,17.573,8.27308,1.06203,0.682185,432.03,566.242
138,3.01681,14.1059,9.15695,0.950916,0.896447,753.117,767.807
97,1.52852,20.3191,8.3819,0.96587,0.689048,552.155,588.881
162,2.56671,18.7528,9.15695,1.08199,0.820234,565.315,767.807
34,2.84718,18.06,11.9032,0.998806,0.756034,1612.62,1686.5
5,2.82633,14.6642,8.3819,0.96587,0.728269,548.254,588.881
165,2.84718,18.06,8.73821,0.998806,0.756034,104.028,667.218
