id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
242,2.82633,14.6642,8.3819,0.96587,0.373775,582.473,588.881
237,1.65872,12.2644,17.9143,1.73795,0.820234,5435.94,5749.13
155,3.67825,13.8758,5.79592,0.724099,0.756034,152.955,194.701
235,2.37797,9.1003,12.5139,2.29883,0.755269,1839.68,1959.67
217,3.32451,21.7051,15.6355,1.48239,0.663695,3531.75,3822.36
24,1.65403,11.1903,12.4682,1.04825,0.581381,1547.13,1938.26
169,3.67825,18.06,5.79592,0.724099,0.756034,150.128,194.701
243,4.64828,6.75444,17.2628,1.08199,0.998248,4974.41,5144.37
87,2.65203,12.2644,12.5139,1.73795,0.820234,1575.99,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,658.76,767.807
50,2.62936,17.3054,12.6216,0.552644,1,1386.65,2010.7
95,2.89106,18.6228,8.6787,1.04825,0.581381,49.384,653.678
142,3.32451,19.4044,15.6355,1.44572,0.663695,3788.49,3822.36
64,4.35271,10.848,8.27308,0.905725,0.932597,324.361,566.242
20,3.85864,9.81995,9.15695,1.08199,0.919357,657.605,767.807
196,3.32451,19.4044,10.9062,1.44572,0.663695,1231.27,1297.22
45,4.34214,6.75444,9.15695,1.08199,0.919357,460.673,767.807
105,2.82633,14.6642,9.61121,0.96587,0.373775,770.71,887.838
14,2.82633,14.6642,9.61121,0.96587,0.373775,631.352,887.838
156,3.64099,13.7338,9.15695,1.08199,0.919357,217.233,767.807
106,4.35271,10.848,8.27308,0.905725,0.798763,530.328,566.242
138,2.64798,11.6786,9.39785,1.05549,0.910334,793.039,830.015
73,3.8491,9.1003,12.5139,1.73795,0.755269,1886.24,1959.67
158,1.33517,8.53214,8.09856,0.794973,0.440908,422.107,531.157
104,2.64798,5.84566,9.39785,1.05549,0.910334,79.8647,830.015
101,3.42673,8.10171,11.1408,1.54724,0.672392,827.125,1382.75
234,2.82633,11.3328,9.61121,0.96587,0.373775,664.49,887.838
116,1.48106,11.6786,9.39785,0.614472,0.910334,540.264,830.015
127,3.17255,11.0803,9.15695,1.08199,0.820234,689.848,767.807
102,2.31353,25.1485,10.3519,0.973522,0.779999,983.664,1109.32
9,2.0715,14.6642,9.61121,0.494105,0.452841,873.836,887.838
216,3.18164,6.75444,17.2628,1.08199,0.998248,4217.4,5144.37
134,2.92007,18.0834,10.3519,0.973522,0.779999,982.324,1109.32
233,2.65203,7.77025,12.5702,2.03291,0.820234,1833.96,1986.21
78,2.65203,7.77025,12.5139,1.73795,0.820234,1891.24,1959.67
66,1.76056,11.2505,8.6787,1.04825,0.581381,605.637,653.678
200,3.85864,9.81995,9.15695,1.08199,0.919357,633.587,767.807
