id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
788,0.520891,5.20299,10.8625,0.830474,0.347015,1127.98,1281.72
603,2.65617,10.9173,7.66651,0.709719,0.686728,416.28,450.602
863,1.16522,4.67222,4.9728,0.533262,0.154098,46.8241,122.971
854,0.916696,4.97254,4.21716,0.423799,0.164003,7.87925,74.9996
812,1.31393,6.92459,8.25217,0.83271,0.461838,312.212,561.959
789,1.65403,6.45242,12.4682,1.04825,0.759507,7.94209,1938.26
564,2.65203,12.2644,12.5139,1.73795,0.619809,1835.76,1959.67
395,1.65403,6.45242,12.4682,1.04825,0.788544,1283.04,1938.26
712,2.65203,14.8469,12.5139,1.73795,1,1224.13,1959.67
237,3.17255,13.0397,9.15695,0.620527,0.820234,754.126,767.807
659,3.17255,11.0803,9.15695,1.08199,0.820234,736.143,767.807
9,2.96556,11.3328,9.61121,0.794269,0.373775,765.242,887.838
702,3.38625,19.4044,19.362,1.44572,1,417.432,7258.52
745,4.84085,12.3964,12.5139,1.73795,0.820234,1660.14,1959.67
341,3.17255,13.0397,7.47702,1.08199,0.619601,244.392,418.008
57,1.65403,8.71696,18.1988,1.04825,0.581381,5663.12,6027.37
346,1.65403,8.71696,18.1988,1.04825,0.581381,5264.39,6027.37
66,1.16854,8.2497,13.3614,1.04825,0.803079,1219.2,2385.37
640,1.65403,8.71696,18.1988,1.39136,0.581381,3556.45,6027.37
309,3.99558,10.2579,9.15695,1.08199,0.820234,677.519,767.807
478,2.96556,11.3328,9.61121,0.96587,0.373775,861.846,887.838
717,1.6814,6.53474,9.61121,0.96587,0.497208,839.537,887.838
744,2.57047,12.2644,9.57841,1.73795,1,819.696,878.78
114,2.96556,11.3328,9.61121,0.96587,0.373775,775.363,887.838
686,4.03769,10.2579,11.4201,1.08199,0.820234,1068.12,1489.38
649,1.99468,13.0397,9.74333,1.08199,0.619601,707.146,924.96
213,3.17255,13.0397,9.15695,1.08199,0.820234,309.465,767.807
718,3.34455,12.3964,12.5139,1.01112,0.694324,1617.11,1959.67
461,5.75128,10.2579,9.15695,1.14352,0.889569,647.677,767.807
547,2.57047,10.8801,18.3329,1.73795,1,51.0004,6161.58
54,1.6814,6.61143,9.61121,0.96587,0.497208,796.641,887.838
437,3.17255,13.0397,9.74333,1.08199,0.619601,730.891,924.96
366,3.17255,13.0397,9.74333,1.08199,0.820234,762.635,924.96
267,3.32451,19.4044,15.6355,1.44572,0.663695,2981.15,3822.36
685,3.99558,13.8494,9.15695,1.37187,0.793013,374.556,767.807
866,1.30871,8.55534,6.39261,0.407126,0.40652,199.492,261.237
196,3.17255,11.0803,9.74331,1.08199,0.820234,742.784,924.954
136,2.57047,12.2644,12.5621,1.73795,1,1807.28,1982.37
580,3.34455,12.3964,12.5139,1.73795,0.694324,1674.04,1959.67
306,5.75128,10.2579,9.15695,1.14352,1,737.252,767.807
144,1.65403,12.4351,18.1988,1.04825,0.581381,5845.82,6027.37
611,2.96556,11.3328,9.61121,0.96587,0.373775,837.695,887.838
505,4.86822,19.4044,15.6355,1.44572,0.663695,3581.8,3822.36
234,2.82633,11.3328,9.61121,0.96587,0.373775,156.559,887.838
566,3.99558,10.2579,9.15695,1.08199,0.820234,719.222,767.807
127,3.17255,11.0803,9.15695,1.08199,0.820234,691.251,767.807
74,1.65403,6.45242,12.4682,1.04825,0.788544,1937.77,1938.26
592,3.32451,19.4044,16.4996,2.00154,0.765501,1029.84,4491.76
537,2.06811,12.2644,8.44146,1.73795,0.619809,585.981,601.524
142,1.99468,13.0397,9.74333,1.08199,0.619601,799.747,924.96
73,1.65403,8.71696,12.4682,1.04825,0.581381,1498.03,1938.26
381,4.03769,10.2579,11.4201,1.08199,0.820234,1459.13,1489.38
824,3.14,18.3275,15.5838,1.27103,0.723016,3351.19,3784.63
104,2.82633,14.6642,9.61121,0.509662,0.373775,859.191,887.838
