id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
15,3.99118,21.1988,7.40058,1.04825,1,339.444,405.319
61,3.17255,13.0397,9.15695,1.08199,0.919357,742.457,767.807
128,1.96519,12.8382,5.98293,0.722643,0.400793,172.737,214.162
145,1.63877,19.4044,8.44824,0.67489,0.663695,64.7125,602.975
162,2.56671,18.7528,9.15695,1.08199,0.820234,628.771,767.807
133,3.17255,13.0397,12.5139,1.08199,0.820234,1855.34,1959.67
152,3.00766,19.0906,8.19613,0.900854,0.697295,442.783,550.588
143,3.016,19.4044,9.39785,1.05549,0.663695,675.202,830.015
138,3.01681,14.1059,9.15695,0.950916,0.896447,736.214,767.807
67,2.92007,12.6681,7.66888,0.973522,1,353.791,451.02
60,2.49347,19.2208,8.09506,1.0257,0.677264,521.473,530.469
77,3.428,18.6228,8.6787,1.04825,0.581381,629.098,653.678
72,3.26984,20.0281,12.7777,0.984656,0.723886,1860.92,2086.2
118,3.99118,21.1988,7.40058,1.04825,1,20.0228,405.319
18,3.2858,15.419,8.27308,0.905725,0.682185,537.657,566.242
119,2.92007,16.2256,7.66888,0.973522,0.779999,397.174,451.02
168,2.92007,18.0834,10.6061,0.973522,0.779999,1160.93,1193.06
90,2.89106,18.6228,8.6787,1.04825,0.581381,613.958,653.678
102,3.05096,20.8909,7.37547,0.905748,0.801977,344.342,401.208
75,2.84718,18.06,8.87625,1.13466,0.757903,578.894,699.34
105,2.84718,18.06,8.87625,1.0336,0.757903,693.781,699.34
134,2.33897,14.4848,8.29185,0.779791,0.624779,513.066,570.103
92,3.00766,13.0925,8.19613,0.606234,0.697295,508.688,550.588
89,1.52852,20.3191,8.3819,0.96587,0.689048,557.781,588.881
51,1.52852,20.3191,8.3819,0.836918,0.689048,565.595,588.881
0,3.17255,13.0397,9.15695,1.08199,0.820234,689.744,767.807
66,2.83718,19.4044,9.39785,1.05549,0.663695,673.143,830.015
31,2.68938,14.9437,9.76817,1.23614,0.718379,132.994,932.052
50,2.79083,18.6228,8.20902,1.04825,1,209.404,553.189
79,2.96087,17.3054,9.45213,1.00416,0.782491,820.996,844.48
111,2.83718,19.4044,8.44824,1.05549,0.663695,402.759,602.975
109,3.26984,20.0281,12.7777,0.984656,0.723886,1854.52,2086.2
57,3.01681,20.9203,9.15695,1.08199,0.896447,722.324,767.807
56,3.24405,18.06,8.73821,0.933646,0.757903,656.523,667.218
150,3.73263,12.8616,8.73821,0.933646,0.757903,138.912,667.218
53,2.25868,17.573,8.27308,0.905725,0.682185,394.373,566.242
132,3.17255,13.0397,12.5139,1.08199,0.820234,1551.5,1959.67
122,2.84718,18.06,7.73832,1.13466,0.757903,392.775,463.384
65,2.49347,19.2208,8.09506,1.0257,0.677264,530.041,530.469
159,4.35271,15.419,8.27308,0.905725,0.932597,372.264,566.242
115,2.83718,19.4044,8.44824,1.05549,0.663695,10.7367,602.975
9,3.00766,19.0906,8.19613,0.9774,0.697295,458.754,550.588
108,3.01681,10.7746,9.15695,0.787224,0.896447,30.5683,767.807
59,2.84718,18.06,8.73821,0.998806,0.757903,642.045,667.218
135,2.92007,16.2256,10.6061,0.973522,0.779999,1010.82,1193.06
52,1.90165,15.1825,9.9764,0.823711,0.461506,89.6139,992.938
164,2.25868,17.573,8.27308,1.06203,0.682185,354.044,566.242
64,2.82633,20.3191,8.3819,0.96587,0.689048,503.268,588.881
136,3.05096,20.8909,10.1456,0.905748,0.593947,942.701,1044.32
17,2.82633,20.3191,8.3819,0.96587,0.987364,92.9807,588.881
131,2.96087,17.3054,9.45213,1.30448,0.954569,660.373,844.48
5,2.82633,14.6642,8.3819,0.96587,0.728269,583.88,588.881
165,2.84718,18.06,8.73821,0.998806,0.756034,584.432,667.218
