id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
22,2.65203,13.0397,12.5139,1.32037,0.820234,1552.35,1959.67
117,3.32451,19.4044,10.9062,1.50587,0.663695,1214.45,1297.22
79,1.84377,18.0834,8.48111,0.973522,0.779999,332.01,610.04
103,1.83754,17.3054,12.6216,1.00416,1,489.61,2010.7
45,4.34214,6.75444,9.15695,1.08199,0.919357,708.766,767.807
10,1.97165,15.3399,7.22176,0.927074,0.501427,4.9619,376.643
49,3.17255,13.0397,9.15695,1.08199,0.849158,95.7592,767.807
134,2.92007,18.0834,10.3519,0.973522,0.779999,944.023,1109.32
102,1.64861,20.0281,12.7777,0.898893,0.705998,1653.72,2086.2
131,2.82633,14.6642,8.3819,0.96587,0.373775,507.927,588.881
17,2.65203,13.0397,12.5139,1.73795,0.820234,913.979,1959.67
0,3.17255,13.0397,9.15695,1.08199,0.820234,441.471,767.807
66,2.83718,19.4044,9.39785,1.05549,0.663695,730.604,830.015
21,2.25868,17.573,8.27308,1.45594,0.919192,489.421,566.242
24,3.17255,13.0397,9.15695,1.08199,0.919357,704.23,767.807
64,4.35271,10.848,8.27308,0.905725,0.932597,472.16,566.242
57,3.32451,19.4044,10.9062,1.50587,0.663695,1104.75,1297.22
109,3.26984,20.0281,12.7777,0.984656,0.723886,1821.42,2086.2
133,3.17255,13.0397,12.5139,1.08199,0.820234,910.435,1959.67
105,2.82633,14.6642,9.61121,0.96587,0.373775,767.938,887.838
127,3.01681,13.7201,9.15695,0.950916,0.896447,594.677,767.807
1,3.17255,13.0397,9.15695,1.08199,0.820234,84.9663,767.807
132,3.17255,13.0397,12.5139,1.08199,0.820234,1783.46,1959.67
18,3.2858,15.419,8.27308,0.905725,0.682185,491.283,566.242
158,2.02888,19.2541,8.3819,0.96587,0.876734,315.498,588.881
159,4.35271,15.419,8.27308,0.905725,0.932597,472.592,566.242
98,2.62936,17.3054,9.45213,1.00416,1,196.307,844.48
8,3.01681,14.1059,8.72549,0.950916,0.896447,238.783,664.308
123,3.01681,14.1059,9.15695,0.950916,0.896447,597.362,767.807
29,4.35271,15.419,7.72732,0.987394,0.932597,454.18,461.41
60,2.62936,17.3054,12.6216,1.00416,1,309.06,2010.7
61,3.17255,13.0397,9.15695,1.08199,0.919357,5.03123,767.807
38,2.71213,16.3902,7.71624,1.35794,0.857323,452.284,459.427
138,3.01681,14.1059,9.15695,0.950916,0.896447,418.062,767.807
97,1.52852,20.3191,8.3819,0.96587,0.689048,3.57417,588.881
147,2.88274,13.0397,9.15695,1.08199,0.919357,34.129,767.807
34,2.84718,18.06,11.9032,0.998806,0.756034,1655.82,1686.5
5,2.82633,14.6642,8.3819,0.96587,0.728269,548.873,588.881
15,2.89106,18.6228,8.6787,1.04825,0.581381,566.746,653.678
