id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
324,2.74203,6.95053,10.6515,1.32739,0.57685,1155.48,1208.47
323,1.68872,13.4802,13.2638,1.00434,0.461065,1908.9,2333.48
321,4.35271,10.848,8.27308,0.905725,1,534.319,566.242
308,3.32451,19.4044,15.4085,1.44572,0.993675,3232.03,3658.34
306,3.17255,11.0803,9.15695,1.08199,0.820234,664.73,767.807
309,3.99558,10.2579,9.15695,1.08199,0.820234,85.8279,767.807
305,2.57047,12.2644,17.9973,1.73795,1,4769.36,5829.37
304,2.50044,12.2644,7.48937,1.01283,1,303.496,420.083
24,1.65403,11.1903,12.4682,1.04825,0.581381,1764.26,1938.26
114,2.96556,11.3328,9.61121,0.96587,0.373775,192.76,887.838
6,4.35271,10.848,8.27308,0.905725,1,185.816,566.242
87,2.65203,12.2644,12.5139,1.73795,0.820234,1927.82,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,696.585,767.807
175,2.21707,11.2505,8.6787,1.04825,0.581381,596.596,653.678
250,1.11194,8.2497,12.4682,1.04825,0.581381,1921.16,1938.26
142,3.32451,19.4044,15.6355,1.44572,0.663695,3555.26,3822.36
100,2.82633,11.3328,9.61121,0.96587,0.497208,125.045,887.838
46,1.65403,11.1903,12.4682,1.04825,0.602667,1587.81,1938.26
196,3.32451,19.4044,10.9062,1.44572,0.663695,1038.8,1297.22
267,3.32451,19.4044,15.6355,1.44572,0.663695,700.945,3822.36
278,3.8491,9.1003,12.5139,1.73795,0.755269,1254.9,1959.67
149,4.35271,10.848,8.27308,0.905725,1,481.983,566.242
140,1.76056,7.73381,10.6787,1.04825,0.581381,922.878,1217.76
136,2.57047,12.2644,12.5621,1.73795,1,1784.64,1982.37
93,2.65203,7.77025,8.72182,1.73795,1,517.278,663.47
106,1.4416,11.1326,8.72182,1.73795,1,555.302,663.47
158,1.76056,11.2505,10.6787,1.04825,0.581381,875.008,1217.76
257,3.99558,11.0803,9.15695,1.08199,0.820234,34.1968,767.807
325,2.93982,6.95053,12.2229,1.32739,0.57685,1746.12,1826.11
234,2.82633,11.3328,9.61121,0.96587,0.373775,847.183,887.838
162,1.65403,6.45242,12.4682,1.04825,0.581381,1921.66,1938.26
127,3.17255,11.0803,9.15695,1.08199,0.820234,643.152,767.807
74,1.65403,6.45242,12.4682,1.04825,0.788544,1701.95,1938.26
9,2.0715,14.6642,9.61121,0.494105,0.452841,808.646,887.838
202,2.57047,12.2644,12.5621,1.73795,1,1536.08,1982.37
54,1.4416,7.77025,8.72182,1.73795,1,663.3,663.47
73,1.65403,8.71696,12.4682,1.04825,0.581381,568.712,1938.26
261,3.99558,11.0803,9.15695,1.08199,0.820234,765.982,767.807
66,1.76056,11.2505,8.6787,1.04825,0.581381,142.14,653.678
104,2.82633,14.6642,9.61121,0.509662,0.373775,807.905,887.838
