id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
1022,1.11834,7.32904,10.726,0.571887,0.342655,1155.2,1234
1000,4.10356,10.9671,11.0711,1.53756,0.708822,917.177,1356.97
990,1.49588,8.87097,3.12997,1.25707,0.448314,25.6044,30.6634
966,2.93329,7.51675,7.75201,0.640637,0.247915,374.971,465.846
564,2.65203,12.2644,12.5139,1.73795,0.619809,1552.31,1959.67
395,1.65403,6.45242,12.4682,1.04825,0.788544,550.192,1938.26
712,2.65203,14.8469,12.5139,1.73795,1,475.628,1959.67
237,3.17255,13.0397,9.15695,0.620527,0.820234,686.726,767.807
659,3.17255,11.0803,9.15695,1.08199,0.820234,724.719,767.807
9,2.96556,11.3328,9.61121,0.794269,0.373775,726.342,887.838
875,3.17255,13.0397,12.411,1.08199,0.820234,1856.64,1911.69
745,4.84085,12.3964,12.5139,1.73795,0.820234,903.266,1959.67
341,3.17255,13.0397,7.47702,1.08199,0.619601,238.007,418.008
57,1.65403,8.71696,18.1988,1.04825,0.581381,5644.98,6027.37
346,1.65403,8.71696,18.1988,1.04825,0.581381,5612.32,6027.37
1001,5.56476,9.92526,10.9364,0.62871,0.86072,955.391,1308.06
640,1.65403,8.71696,18.1988,1.39136,0.581381,5489.3,6027.37
309,3.99558,10.2579,9.15695,1.08199,0.820234,740.073,767.807
478,2.96556,11.3328,9.61121,0.96587,0.373775,772.142,887.838
717,1.6814,6.53474,9.61121,0.96587,0.497208,780.628,887.838
744,2.57047,12.2644,9.57841,1.73795,1,857.646,878.78
114,2.96556,11.3328,9.61121,0.96587,0.373775,791.923,887.838
812,1.65403,8.71696,10.3882,1.04825,0.581381,925.916,1121.03
649,1.99468,13.0397,9.74333,1.08199,0.619601,349.837,924.96
920,5.91645,10.2579,9.15695,1.08199,0.820234,646.972,767.807
718,3.34455,12.3964,12.5139,1.01112,0.694324,1874.78,1959.67
461,5.75128,10.2579,9.15695,1.14352,0.889569,756.506,767.807
603,3.17255,13.0397,9.15695,0.847695,0.820234,702.621,767.807
54,1.6814,6.61143,9.61121,0.96587,0.497208,886.483,887.838
437,3.17255,13.0397,9.74333,1.08199,0.619601,300.53,924.96
366,3.17255,13.0397,9.74333,1.08199,0.820234,795.1,924.96
267,3.32451,19.4044,15.6355,1.44572,0.663695,1528.53,3822.36
952,1.21032,7.91396,23.8613,0.668663,0.527825,10296.4,13585.7
866,1.99468,13.0397,9.74333,0.620524,0.619601,444.774,924.96
196,3.17255,11.0803,9.74331,1.08199,0.820234,3.66053,924.954
136,2.57047,12.2644,12.5621,1.73795,1,1689.37,1982.37
580,3.34455,12.3964,12.5139,1.73795,0.694324,897.842,1959.67
306,5.75128,10.2579,9.15695,1.14352,1,556.01,767.807
144,1.65403,12.4351,18.1988,1.04825,0.581381,6018.29,6027.37
611,2.96556,11.3328,9.61121,0.96587,0.373775,773.753,887.838
505,4.86822,19.4044,15.6355,1.44572,0.663695,1697.22,3822.36
891,3.17255,5.84801,6.61383,1.08199,0.820234,62.608,289.307
566,3.99558,10.2579,9.15695,1.08199,0.820234,667.599,767.807
127,3.17255,11.0803,9.15695,1.08199,0.820234,707.083,767.807
74,1.65403,6.45242,12.4682,1.04825,0.788544,1204.92,1938.26
592,3.32451,19.4044,16.4996,2.00154,0.765501,3868.58,4491.76
537,2.06811,12.2644,8.44146,1.73795,0.619809,589.278,601.524
944,4.03769,10.2579,15.6191,1.08199,0.820234,1374.32,3810.36
73,1.65403,8.71696,12.4682,1.04825,0.581381,1698.79,1938.26
381,4.03769,10.2579,11.4201,1.08199,0.820234,1412.02,1489.38
824,3.32451,19.4044,16.4996,1.34572,0.765501,4436.14,4491.76
104,2.82633,14.6642,9.61121,0.509662,0.373775,824.769,887.838
