id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
278,2.91672,6.89592,9.48267,1.31696,0.572319,841.478,852.691
6,4.35271,10.848,8.27308,0.905725,1,273.298,566.242
261,3.43314,9.52059,7.86796,0.929684,0.704773,406.621,487.065
104,2.82633,14.6642,9.61121,0.509662,0.373775,831.7,887.838
217,1.65872,12.4933,17.9143,1.73795,1,224.519,5749.13
202,2.57047,12.2644,12.5621,1.73795,1,1965.26,1982.37
242,2.82633,14.6642,8.3819,0.96587,0.373775,52.804,588.881
237,1.65872,12.2644,17.9143,1.73795,0.820234,583.347,5749.13
162,1.65403,6.45242,12.4682,1.04825,0.581381,1697.07,1938.26
257,3.99558,11.0803,9.15695,1.08199,0.820234,375.661,767.807
136,2.57047,12.2644,12.5621,1.73795,1,1618.6,1982.37
24,1.65403,11.1903,12.4682,1.04825,0.581381,1740.72,1938.26
114,1.9047,7.27876,6.17304,0.620354,0.240066,200.677,235.232
271,5.38534,6.75444,17.2628,1.08199,0.998248,753.084,5144.37
87,2.65203,12.2644,12.5139,1.73795,0.820234,1456.06,1959.67
213,3.17255,13.0397,9.15695,1.08199,0.820234,668.619,767.807
175,2.21707,11.2505,8.6787,1.04825,0.581381,517.939,653.678
250,1.11194,8.2497,12.4682,1.04825,0.581381,1678.94,1938.26
142,3.32451,19.4044,15.6355,1.44572,0.663695,3328.8,3822.36
100,2.82633,11.3328,9.61121,0.96587,0.497208,814.567,887.838
107,4.09454,16.7692,9.42504,1.24939,0.573562,226.327,837.24
196,3.32451,19.4044,10.9062,1.44572,0.663695,1189.55,1297.22
267,3.32451,19.4044,15.6355,1.44572,0.663695,3187.5,3822.36
105,2.82633,14.6642,9.61121,0.96587,0.373775,758.235,887.838
149,4.35271,10.848,8.27308,0.905725,1,464.179,566.242
140,1.76056,7.73381,10.6787,1.04825,0.581381,1078.19,1217.76
106,4.35271,10.848,8.27308,0.905725,0.798763,488.736,566.242
235,3.32451,14.1875,13.5622,1.44572,0.873314,437.783,2494.54
3,3.8491,9.1003,12.5139,1.73795,1,871.293,1959.67
158,1.76056,11.2505,10.6787,1.04825,0.581381,1127.8,1217.76
251,2.65203,7.77025,8.72182,1.73795,0.820234,626.364,663.47
101,3.8491,9.1003,12.5139,1.73795,0.755269,414.659,1959.67
234,2.82633,11.3328,9.61121,0.96587,0.373775,765.414,887.838
160,3.45231,9.28508,12.5139,2.11406,0.906058,324.011,1959.67
127,3.17255,11.0803,9.15695,1.08199,0.820234,750.973,767.807
174,3.78782,9.81995,4.8987,1.08199,0.919357,87.4431,117.555
9,2.0715,14.6642,9.61121,0.494105,0.452841,233.415,887.838
270,4.64828,5.32149,17.2628,1.08199,1,770.842,5144.37
54,1.4416,7.77025,8.72182,1.73795,1,601.321,663.47
73,1.65403,8.71696,12.4682,1.04825,0.581381,1925.54,1938.26
29,1.27219,8.54902,8.11457,0.796545,0.441781,110.366,534.315
66,1.76056,11.2505,8.6787,1.04825,0.581381,649.957,653.678
39,1.68471,10.6325,6.59478,0.533535,0.441781,57.3528,286.814
