id,speed,senseRadius,size,offspringCount,offspringQuality,energy,maxEnergy
23,1.7282,11.783,6.32217,0.724048,0.521316,151.801,252.696
94,1.77687,18.7053,4.57899,0.69422,0.536665,48.1972,96.0082
160,1.24505,16.5509,6.82746,0.68171,0.561263,148.553,318.257
162,2.25674,16.4881,8.0511,0.951324,0.721178,398.066,521.874
132,2.5209,15.9904,10.5419,1.12449,0.671049,614.695,1171.54
145,1.63877,19.4044,8.44824,0.67489,0.663695,543.771,602.975
17,2.17835,15.419,8.27308,0.947477,0.682185,235.146,566.242
133,3.17255,13.0397,12.5139,1.08199,0.820234,1800.44,1959.67
152,3.00766,19.0906,8.19613,0.900854,0.697295,516.638,550.588
134,2.83718,19.4044,8.44824,1.05549,0.663695,397.584,602.975
130,2.25868,23.7774,5.82061,0.905725,0.682185,43.7705,197.199
147,2.92007,16.2256,7.66888,0.973522,0.873372,26.6705,451.02
60,2.49347,19.2208,8.09506,1.0257,0.677264,426.088,530.469
77,3.428,18.6228,8.6787,1.04825,0.581381,639.808,653.678
72,3.26984,20.0281,12.7777,0.984656,0.723886,1926.74,2086.2
118,3.99118,21.1988,7.40058,1.04825,1,122.959,405.319
18,3.2858,15.419,8.27308,0.905725,0.682185,547.388,566.242
119,2.92007,16.2256,7.66888,0.973522,0.779999,421.46,451.02
161,3.2858,19.8351,8.27308,0.905725,0.982028,238.22,566.242
90,2.89106,18.6228,8.6787,1.04825,0.581381,605.596,653.678
102,3.05096,20.8909,7.37547,0.905748,0.801977,354.344,401.208
75,2.84718,18.06,8.87625,1.13466,0.757903,663.391,699.34
105,2.84718,18.06,8.87625,1.0336,0.757903,476.422,699.34
153,3.99118,21.1988,10.287,1.04825,1,905.2,1088.59
92,3.00766,13.0925,8.19613,0.606234,0.697295,470.305,550.588
89,1.52852,20.3191,8.3819,0.96587,0.689048,494.799,588.881
51,1.52852,20.3191,8.3819,0.836918,0.689048,569.033,588.881
0,3.17255,13.0397,9.15695,1.08199,0.820234,393.363,767.807
66,2.50579,17.1379,8.30014,0.932207,0.586172,536.21,571.815
128,3.99118,21.1988,7.40058,1.04825,1,330.382,405.319
50,2.79083,18.6228,8.20902,1.04825,1,421.297,553.189
79,2.96087,17.3054,9.45213,1.00416,0.782491,841.821,844.48
111,2.83718,19.4044,8.44824,1.05549,0.663695,542.49,602.975
109,3.26984,20.0281,12.7777,0.984656,0.723886,1780.31,2086.2
57,3.01681,20.9203,9.15695,1.08199,0.896447,709.475,767.807
56,3.24405,18.06,8.73821,0.933646,0.757903,523.914,667.218
150,3.73263,12.8616,8.73821,0.933646,0.757903,195.968,667.218
53,2.25868,17.573,8.27308,0.905725,0.682185,169.75,566.242
120,2.35494,18.8015,12.3545,1.02006,0.571514,1719.21,1885.7
138,3.00766,19.0906,8.19613,0.9774,0.697295,200.52,550.588
65,2.49347,19.2208,8.09506,1.0257,0.677264,503.481,530.469
159,4.35271,15.419,8.27308,0.905725,0.932597,358.915,566.242
115,2.83718,19.4044,8.44824,1.05549,0.663695,496.236,602.975
61,2.79083,18.6228,8.20902,1.04825,0.772264,336.893,553.189
108,3.01681,10.7746,9.15695,0.787224,0.896447,630.675,767.807
59,2.84718,18.06,8.73821,0.998806,0.757903,322.371,667.218
135,2.92007,16.2256,10.6061,0.973522,0.779999,1156.39,1193.06
70,3.00766,19.0906,8.19613,0.9774,0.697295,504.131,550.588
137,2.58198,19.4044,5.87488,1.05549,0.663695,116.136,202.766
64,2.82633,20.3191,8.3819,0.96587,0.689048,577.783,588.881
69,3.05752,19.2208,8.09506,1.0257,0.677264,407.455,530.469
67,2.96087,19.6981,7.4762,1.00416,0.782491,16.7855,417.871
131,2.96087,17.3054,9.45213,1.30448,0.954569,703.575,844.48
5,2.82633,14.6642,8.3819,0.96587,0.728269,478.116,588.881
74,3.2858,19.8351,8.27308,0.905725,0.682185,104.803,566.242
