id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
2193,12.408,0.121692,1.69109,0.485063,102.376,193.868
870,10.0381,0.106965,1.12911,0.174209,4.98428,5.02671
2191,17.302,0.0784146,1.61334,0.14449,15.9464,16.1069
2190,17.302,0.0768367,1.7957,0.268204,78.7861,98.0421
2189,11.5093,0.0522464,2.34482,0.169887,7.79546,7.86232
2188,10.7836,0.0522464,2.34482,0.207976,9.13324,11.6436
2187,20.2921,0.121558,2.30617,0.0528288,1.69312,1.73487
2186,12.5835,0.0820932,2.30617,0.0528288,0.421886,0.432289
1044,11.5093,0.0522464,2.34482,0.244696,23.1713,25.307
212,11.5093,0.0522464,2.34482,0.271617,27.1742,34.0213
2183,8.36704,0.0718946,1.58065,0.282748,12.5803,14.9364
2182,8.36704,0.0718946,1.58065,0.16729,3.48645,3.51468
2181,12.2442,0.0718946,1.58065,0.282748,46.576,46.8083
2180,8.73939,0.0731054,1.33644,0.207976,7.18691,7.23462
2179,8.70884,0.0488586,1.58065,0.282748,11.2256,17.2607
2178,12.3034,0.121692,1.61197,0.283235,46.5184,46.7473
2177,15.8601,0.0888523,1.58065,0.0977794,6.32534,6.40455
2176,17.8687,0.0888523,1.58065,0.0977794,9.04566,9.15894
2175,15.8601,0.124943,1.58065,0.0655416,2.38244,2.42326
2174,15.8601,0.113699,1.92814,0.0977794,6.15285,6.2299
2173,15.8601,0.107468,1.58065,0.0961794,5.9521,6.02765
2172,11.5093,0.0731054,1.33644,0.0657818,0.988902,1.0057
2171,21.9729,0.0768367,1.73516,0.0887372,14.0327,14.2203
2170,17.6639,0.0768367,1.73516,0.0936586,8.28719,8.39329
2169,16.0919,0.106543,1.58065,0.104814,8.14451,8.23898
2168,10.058,0.0652588,1.02067,0.601514,123.174,235.578
2167,11.0665,0.0801757,1.22339,0.104598,2.84108,2.87359
2166,12.6978,0.102914,2.30875,0.509644,216.87,291.849
2165,14.8884,0.0567697,1.96264,0.331873,137.389,149.971
2164,9.96009,0.109902,1.96264,0.238078,17.2298,17.3259
2163,16.7836,0.0670544,2.39087,0.293438,152.726,153.43
2162,11.6599,0.0588858,1.22339,0.293318,51.6005,51.8384
2161,21.2245,0.0812599,0.992872,0.0977794,20.332,20.5634
2160,17.4835,0.0812599,2.22603,0.0884895,9.58728,9.7028
2159,19.4852,0.0660888,1.74249,0.0607395,6.3526,6.45109
2158,10.2034,0.0388822,1.59319,0.436446,55.8799,108.692
2157,10.2034,0.0388822,1.59319,0.436446,55.8799,108.692
2156,10.0381,0.0856579,0.488226,0.403798,68.4959,80.0222
2155,17.3312,0.0768367,1.0934,0.0968624,12.0521,12.1857
2154,15.8199,0.0651907,1.62824,0.156684,28.3759,28.5923
2153,20.7605,0.0768367,1.50659,0.268586,252.29,253.503
2152,17.302,0.0768367,1.50659,0.268586,146.043,146.745
2151,10.8788,0.121692,1.22339,0.231336,24.1219,24.2526
2150,27.6673,0.0563076,1.24851,0.0990981,61.0541,61.6875
2149,19.9588,0.105055,1.63374,0.297725,290.218,291.484
2148,11.5093,0.0475627,2.34482,0.0825559,3.73836,3.77943
2147,11.5093,0.0522464,2.34482,0.097314,5.05572,5.10583
2146,11.5093,0.0522464,2.34482,0.097314,5.05572,5.10583
2145,10.2034,0.121811,1.72159,0.394029,85.0247,85.3084
2144,8.51007,0.0948292,1.72159,0.394029,50.0351,51.015
2143,11.6599,0.121692,1.22339,0.362545,102.451,102.818
2142,12.4963,0.0578486,0.760445,0.301349,85.3138,85.6704
2140,17.302,0.0768367,1.73634,0.0611041,8.70485,8.81222
2139,17.302,0.0768367,1.73634,0.0611041,8.70485,8.81222
2138,4.31709,0.105055,0.852381,0.435151,2.36435,8.82109
2137,9.91022,0.121692,2.06438,0.199183,15.5837,15.6726
2136,12.408,0.121692,2.06438,0.199183,30.5859,30.7606
2135,9.31205,0.112382,1.30762,0.430243,86.5335,86.7963
2134,17.259,0.0257029,1.29533,0.306535,179.156,256.885
2133,8.44142,0.105055,1.50491,0.530659,88.1055,116.661
2132,23.3017,0.0821968,1.58065,0.145144,114.834,115.638
2131,18.8858,0.0768367,1.65004,0.140186,57.7432,58.1562
2130,24.7588,0.150415,2.31135,0.285753,587.927,590.399
2129,28.5684,0.117818,1.8126,0.285753,937.875,941.819
2128,23.0336,0.128047,1.8126,0.285753,485.855,487.898
2127,19.9029,0.0731054,1.85632,0.135694,69.8194,70.3141
2126,11.3397,0.0588501,1.556,0.0808232,5.39476,5.44619
2125,15.9969,0.17959,1.91757,0.238078,106.053,106.557
2124,15.3539,0.102641,1.91757,0.238078,102.567,103.054
2123,14.3751,0.121692,1.13298,0.150341,31.0617,31.2662
2122,8.23468,0.121692,1.91757,0.218422,12.7737,12.8385
2121,15.5115,0.258217,1.32591,0.238078,87.4217,87.8372
2120,21.9143,0.0768367,0.830634,0.212595,242.122,243.367
2099,17.302,0.106671,1.7957,0.27375,206.571,207.446
2118,9.41698,0.039584,2.04594,0.419065,51.2058,103.026
2117,8.36704,0.0718946,2.04594,0.419065,51.6618,69.8335
2116,12.408,0.116079,1.17865,0.143883,20.6474,20.7821
2115,11.6599,0.15306,1.22339,0.196785,30.846,31.009
2114,19.2791,0.105608,1.7867,0.077943,29.5517,29.8188
2113,7.07274,0.0522464,1.37449,0.188466,6.28071,7.24058
2112,7.07274,0.0522464,1.37449,0.125723,3.34292,3.36628
2111,10.6542,0.108657,1.14743,0.798855,448.106,769.853
2110,11.5093,0.0522464,2.34482,0.207976,40.7857,40.987
2109,7.46591,0.0549437,2.34482,0.207976,11.1011,11.1559
2108,7.46591,0.0805045,2.34482,0.116898,3.71853,3.74472
2107,16.7005,0.0640463,1.19852,0.138453,56.5433,56.905
2106,15.9776,0.0640463,2.34482,0.207976,107.757,108.289
2105,16.7005,0.0938599,2.34482,0.207976,119.136,119.724
2104,11.5093,0.0522464,2.34482,0.290616,83.8242,84.1494
2103,16.4941,0.0522464,2.37599,0.207976,120.045,120.638
2102,11.5093,0.0522464,1.98807,0.207976,40.7857,40.987
2101,11.5093,0.0522464,2.34482,0.207976,40.7857,40.987
2100,7.12317,0.0549437,2.18395,0.207976,8.68397,9.68893
2119,14.1587,0.0636034,1.26389,0.253715,101.919,102.373
2098,11.5093,0.0640463,2.34482,0.193904,34.9472,35.128
2097,8.51809,0.0522464,2.34482,0.207976,16.5342,16.6158
2096,14.5849,0.0975855,1.07762,0.887488,1450.36,2687.8
2095,15.8601,0.0888523,2.30617,0.0977794,29.2024,29.4217
2094,15.8601,0.0778877,2.30617,0.132339,47.6446,47.9496
2093,21.2091,0.0888523,2.30617,0.0977794,69.8341,70.3584
2092,18.8097,0.0888523,2.41081,0.0977794,48.7129,49.0786
1602,15.8601,0.0888523,2.30617,0.0977794,29.2024,29.4217
2091,12.7685,0.0427459,2.33578,0.207976,61.9743,62.2703
2090,11.5093,0.0497188,1.83215,0.295148,93.8728,94.2238
2089,11.5093,0.039318,2.24325,0.207976,45.5507,45.7683
2088,11.5093,0.039318,1.20835,0.207976,45.5507,45.7683
2087,11.5093,0.039318,2.33578,0.242162,62.0788,62.3463
2086,14.6332,0.0240926,2.33578,0.207976,93.969,95.5557
2085,14.6332,0.039318,2.33578,0.207976,93.6176,94.0649
2084,11.5093,0.0315916,2.33578,0.216248,49.3565,49.8675
2081,22.9398,0.0608632,1.2456,0.301766,785.743,788.616
2082,8.52712,0.0925545,1.07762,0.637875,145.487,240.102
2083,11.5093,0.0686745,1.63379,0.207976,47.3942,47.6153
2080,8.59591,0.0543402,1.58065,0.0581855,3.09299,3.11993
2079,12.7397,0.0636034,1.00074,0.264085,105.892,106.311
2078,10.5186,0.0566086,0.684864,0.146067,19.6479,19.7608
2077,10.5186,0.0321846,1.00074,0.235703,39.9107,48.9997
2076,11.6599,0.147046,1.02005,0.290885,92.0917,92.4304
893,13.6952,0.0768367,1.74987,0.208439,87.5145,87.9094
2074,8.98656,0.0491051,1.15292,0.367409,52.816,83.4012
2073,11.6599,0.155823,1.13921,0.290152,98.5446,98.8977
2072,13.0907,0.105055,1.22339,0.390103,280.832,281.644
2071,14.8528,0.121692,1.22339,0.199959,102.446,102.914
2070,16.2684,0.105055,1.22339,0.390103,539.004,540.563
2069,7.56247,0.149795,1.22339,0.390103,51.437,51.5858
2068,11.6599,0.102914,1.22339,0.390103,198.921,199.496
2067,8.2767,0.105055,1.22339,0.390103,70.9789,71.1842
2066,11.6599,0.102914,1.22339,0.390103,198.921,199.496
2065,11.6599,0.121692,1.22339,0.390103,194.757,195.321
2064,14.2273,0.0965061,1.22339,0.390103,363.96,365.013
2063,16.2664,0.0992819,1.22339,0.390103,542.279,543.848
2062,14.301,0.105055,1.22339,0.390103,366.149,367.208
2061,15.2405,0.117818,1.22339,0.390103,436.834,438.098
1867,11.6599,0.102914,0.77942,0.390103,198.921,199.496
159,11.6599,0.102914,1.22339,0.390103,198.921,199.496
2013,15.8601,0.0935514,1.58065,0.196557,130.026,130.618
2057,11.6599,0.105055,1.22339,0.470247,320.031,320.82
2056,12.5057,0.0768367,1.7957,0.11843,31.1623,31.3435
560,12.5057,0.0761514,1.7957,0.11843,31.1854,31.3668
2054,17.302,0.0768367,1.43329,0.0580645,38.8666,39.1573
2053,17.8429,0.0641498,1.71656,0.282677,414.404,415.861
2052,11.5093,0.0731054,1.33644,0.0657818,13.4229,13.5182
2051,8.95242,0.0888523,1.58065,0.094077,9.04609,9.10273
2050,8.95242,0.0888523,1.58065,0.094077,9.04609,9.10273
1963,8.95242,0.0888523,1.58065,0.094077,9.04609,9.10273
2048,9.40787,0.101702,1.64508,0.0851846,9.54519,9.60659
2047,9.78125,0.157349,1.26168,0.483111,199.637,200.111
2046,13.6952,0.0457639,1.7867,0.104464,40.8649,41.1053
2045,21.266,0.117818,1.75511,0.195101,356.338,357.878
2044,19.9029,0.0487661,1.85632,0.102875,126.376,127.116
2043,11.3607,0.0731054,1.85632,0.135694,32.8714,33.0422
2042,10.5186,0.0566086,1.33433,0.235703,66.2365,66.4901
2041,10.6205,0.175968,1.60499,0.643885,180.859,507.102
2040,11.6599,0.121692,1.04827,0.480446,359.782,360.63
1754,11.6599,0.110279,1.60499,0.480446,364.457,365.316
2038,13.9236,0.0607302,1.22339,0.238012,169.065,169.691
2037,17.302,0.0768367,1.22339,0.212595,267.786,268.837
2036,17.302,0.038549,1.22996,0.136244,145.14,145.849
2035,11.6921,0.134053,1.11874,0.390103,246.475,247.133
2014,15.2405,0.100161,0.979485,0.390103,567.242,568.756
1870,11.6599,0.105055,1.22339,0.326713,177.029,177.561
2033,14.0638,0.0948292,0.655447,0.816609,1410.75,2477.42
2032,14.0638,0.0948292,0.91722,0.816609,849.872,2477.42
2031,16.1511,0.114821,1.35873,0.816609,1595.12,3669.43
20,16.1511,0.114821,0.91722,0.816609,1595.12,3669.43
1765,14.1628,0.044993,0.99041,0.681765,273.326,1751.45
2027,11.6599,0.121692,1.54377,0.390103,264.832,265.523
2026,12.408,0.121692,1.41916,0.146333,61.0303,61.307
2025,12.408,0.157958,1.36996,0.225062,110.914,111.32
2024,17.302,0.0768367,1.7957,0.176645,227.1,228.042
2023,20.1799,0.151689,1.82483,0.104598,170.195,171.077
2022,32.2339,0.109391,1.10811,0.0668112,479.11,481.964
2021,23.019,0.109391,1.82483,0.104598,265.204,266.577
2020,13.1276,0.0637104,1.7867,0.0930686,46.2838,46.5326
2019,13.936,0.0669113,2.08493,0.489044,624.565,787.242
2018,13.936,0.0366356,2.08493,0.432883,333.894,627.089
2017,27.9059,0.0768367,1.06033,0.0847258,409.197,411.448
2016,15.5336,0.121692,1.91757,0.309337,408.637,409.867
2015,13.0893,0.0700457,1.91757,0.309337,258.876,259.655
2034,11.6599,0.093234,0.725228,0.267249,125.6,126.025
2058,11.6599,0.110041,1.81025,0.470247,318.248,319.033
2012,11.5093,0.0314367,1.58065,0.269239,96.2265,143.956
2011,11.5093,0.0292936,1.58065,0.207976,77.474,93.9899
2010,16.8963,0.0522464,1.58065,0.291112,510.697,512.289
2009,11.5093,0.043509,1.58065,0.207976,92.26,92.6134
2029,13.2544,0.102686,1.54377,0.390103,397.434,398.472
2007,21.0674,0.0522464,1.72448,0.207976,560.711,562.824
2006,21.3413,0.0522464,1.58065,0.266953,881.863,884.758
2005,15.2813,0.0731054,1.58065,0.207976,209.276,210.065
2004,5.84279,0.0731054,1.58065,0.26519,8.0835,17.5521
2003,11.5093,0.0731054,1.58065,0.273743,141.39,141.847
2002,11.6599,0.121692,1.60499,0.439299,349.466,350.298
2001,9.32454,0.105055,2.00721,0.30308,88.5793,88.8474
2000,8.82387,0.0564833,1.24898,0.207976,42.8944,43.0542
1999,17.3312,0.0985069,1.7078,0.155919,205.414,206.289
1998,16.6409,0.0864269,1.22339,0.229515,326.646,327.796
580,13.5718,0.0731054,1.3052,0.115819,71.2692,71.6109
1997,11.5093,0.0676936,1.92075,0.156991,66.5876,66.8651
1686,9.70378,0.0845816,2.11257,0.282748,96.4615,96.7591
1435,9.70378,0.0845816,2.06442,0.282748,96.4615,96.7591
1994,10.0381,0.106965,1.12911,0.26513,96.8862,97.1924
1993,6.46424,0.106965,1.12911,0.26513,25.8737,25.9555
1743,10.0381,0.102352,1.12911,0.26513,97.3866,97.6944
1798,11.6532,0.0768367,1.71518,0.191097,95.3295,95.6852
1991,15.8601,0.0812599,1.58065,0.0884895,105.526,106.044
1990,15.8601,0.0812599,1.58065,0.0884895,105.526,106.044
1989,12.9158,0.109844,1.35798,0.29217,256.169,256.922
1988,11.3397,0.0731054,1.58065,0.104814,46.5307,46.7456
1987,12.408,0.136464,2.83809,0.403527,406.671,407.645
1986,13.6952,0.0455205,1.15604,0.0712879,63.1263,63.4475
1985,4.41244,0.105055,1.34527,0.435151,3.29469,22.2699
1984,13.6952,0.0768367,1.15604,0.136611,116.366,116.843
1943,17.302,0.0768367,0.902573,0.14449,251.125,252.132
1982,15.8601,0.0888523,1.58065,0.0977794,129.779,130.371
1981,21.128,0.0811736,1.19444,0.187369,639.144,641.433
1980,8.89784,0.06867,0.744075,0.406892,130.768,171.901
1979,15.2405,0.117818,1.22339,0.195101,245.876,246.737
1978,15.8601,0.0731054,1.58065,0.159673,228.199,229.066
1977,8.85766,0.0287694,2.04162,0.508844,72.5925,279.48
341,19.2791,0.105608,1.7867,0.166127,419.867,421.431
1976,12.408,0.121692,1.91757,0.185949,131.04,131.5
1975,8.15741,0.0934397,0.987336,0.698093,220.158,410.812
1974,9.73438,0.0934397,0.987336,0.698093,409.102,698.089
1973,13.936,0.0600672,1.58065,0.489044,694.149,1002.07
1972,17.3999,0.0600672,0.98222,0.614092,984.014,3128.49
