id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
711,11.6599,0.105055,1.06639,0.326713,36.714,52.0155
710,11.6599,0.121692,1.16087,0.410246,71.7881,102.598
709,10.8788,0.146125,1.72311,0.339967,50.8514,51.0642
396,11.6599,0.153648,1.22339,0.313802,49.6762,49.9001
186,17.302,0.0768367,1.05097,0.268586,159.767,160.512
139,8.44142,0.105055,0.868156,0.402167,51.9439,52.1139
706,21.128,0.0811736,1.42831,0.14449,98.6959,99.3553
705,19.4919,0.0834653,0.916319,0.596835,1612.16,2184.84
704,12.408,0.121692,1.91757,0.238078,58.44,58.7088
703,12.408,0.121692,1.91757,0.238078,58.44,58.7088
462,17.302,0.111576,1.22339,0.14449,63.6049,64.0033
700,10.6906,0.137286,1.67406,1,328.337,1054.07
701,15.2405,0.117818,1.11874,0.390103,445.73,447.01
699,11.6599,0.105055,1.22339,0.297725,118.983,119.391
698,10.5186,0.0941658,1.17593,0.235703,56.3532,56.5779
697,12.7397,0.0636034,1.00074,0.235703,103.498,103.91
696,10.5186,0.0566086,1.40039,0.235703,58.6897,58.9237
695,10.5186,0.0636034,1.00074,0.235703,58.2545,58.4868
443,10.2034,0.0718946,1.58065,0.282748,77.7032,77.9754
692,11.5093,0.0738541,2.23535,0.207976,76.8542,77.1588
691,11.5093,0.0521869,1.23819,0.207976,78.6522,78.9639
690,17.302,0.0768367,1.22339,0.268586,434.52,435.971
335,23.0067,0.0717796,1.1319,0.268586,1027.19,1030.62
179,17.302,0.0768367,1.22339,0.212595,301.669,302.807
638,17.3312,0.0693954,1.11555,0.137341,211.906,212.809
689,20.1799,0.0768367,1.82483,0.104598,253.513,254.695
688,11.6599,0.0671494,1.7362,0.470247,372.109,488.424
687,15.2078,0.0597123,1.22339,0.470247,833.837,1092.35
684,11.8504,0.0794106,1.12809,0.571552,339.316,808.315
683,11.6599,0.102914,1.22339,0.390103,355.758,356.606
682,8.5137,0.105055,1.22339,0.364507,121.999,122.302
681,10.031,0.103069,2.19716,0.329183,208.208,208.719
680,15.2405,0.0723488,1.71656,0.390103,986.147,1005.91
151,19.4852,0.0768367,1.22339,0.158789,594.918,596.933
678,10.5257,0.0636034,1.00074,0.367409,268.208,310.966
634,10.6001,0.0636034,1.00074,0.367409,275.513,317.602
164,8.89784,0.0523792,1.00074,0.367409,106.946,190.102
361,15.7657,0.0964514,0.916319,0.596835,1566.27,2482.12
672,15.5229,0.121692,1.22339,0.490495,1891.2,2277.14
671,11.6599,0.133093,1.60499,0.390103,665.025,666.296
670,11.3632,0.0731618,1.04484,0.395549,398.253,683.426
