id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
1278,15.8601,0.0888523,1.58065,0.0977794,3.45062,3.50356
1277,11.7949,0.0888523,1.58065,0.0977794,1.41925,1.44102
1276,6.67472,0.161151,2.51283,0.238078,3.60493,3.62717
1275,6.67472,0.121692,2.56901,0.238078,3.29769,3.7978
1274,6.67472,0.121692,3.47919,0.238078,3.29769,3.7978
1273,11.6599,0.202916,1.11985,0.252745,21.888,22.0151
154,21.7861,0.0398867,0.952952,0.140186,34.9937,35.3397
1271,10.8788,0.091259,1.72311,0.339967,56.4119,56.6447
1270,10.8788,0.146125,1.72311,0.339967,53.006,53.2248
1269,17.3312,0.0768367,1.22339,0.155919,31.1343,31.3855
944,13.2689,0.0636034,1.00074,0.367409,114.683,138.863
1268,11.5093,0.0731054,1.33644,0.12089,5.9403,5.99568
1267,11.5093,0.0756281,0.863269,0.196025,19.0049,19.1249
1266,17.3312,0.0768367,1.58376,0.104761,15.3473,15.5042
1265,10.2034,0.0948292,2.30687,0.394029,82.4836,82.7644
1264,17.302,0.10754,1.476,0.219119,87.6104,88.1042
1263,17.3312,0.0768367,1.22339,0.140186,33.0602,33.3216
1262,15.7657,0.0964514,0.916319,0.596835,689.611,973.877
1260,17.302,0.0768367,1.22339,0.268586,159.767,160.512
1259,24.7078,0.0731054,1.18225,0.194943,224.916,226.256
1258,13.9236,0.0676687,1.22339,0.434105,247.561,299.913
1257,19.9029,0.0731054,1.24851,0.0993048,28.7169,28.9907
1256,11.6599,0.0588858,1.22339,0.470247,145.343,223.675
1255,12.2694,0.0777805,1.27077,0.481328,210.41,271.702
1254,6.09643,0.0532787,1.22339,0.314922,3.92878,11.3957
1205,12.2694,0.0938404,1.00074,0.481328,237.604,266.97
1253,11.6599,0.15306,1.22339,0.196785,23.1331,23.2677
1252,19.3309,0.0964514,0.833444,0.596835,1409.07,1870.8
1251,11.6599,0.189795,1.54377,0.290885,57.1619,57.4042
1091,11.6599,0.147046,1.54377,0.290885,60.1779,60.433
110,20.1799,0.0768367,1.82483,0.104598,43.5821,43.9481
228,18.6536,0.0856972,0.883956,0.390103,616.534,618.503
974,18.7936,0.0906592,1.71656,0.390103,627.104,629.107
739,8.37621,0.117204,1.42973,0.325198,41.4495,41.594
1246,17.3312,0.0768367,1.27341,0.119548,55.8787,56.2495
19,10.0381,0.106965,1.40145,0.403798,121.094,121.449
1241,24.7588,0.117818,1.8126,0.285753,833.038,836.195
1240,14.0638,0.0948292,0.91722,0.639052,767.338,1062.47
1239,23.0336,0.117818,0.946859,0.285753,670.752,673.295
1238,23.0336,0.117818,1.8126,0.285753,670.752,673.295
1237,14.7252,0.0445967,1.45588,0.235703,127.678,128.231
143,12.7397,0.0471267,1.99214,0.235703,82.4631,82.8198
167,6.68832,0.103069,2.19716,0.329183,22.9662,23.0445
1234,11.8504,0.163366,1.06016,0.775843,603.618,1045.2
1233,15.6796,0.0817981,1.22556,0.390103,506.646,508.1
1232,27.6673,0.0563076,1.24851,0.0990981,251.506,253.131
1231,17.302,0.0768367,1.50399,0.104598,77.9844,78.4465
1230,12.2694,0.0662682,1.00074,0.304628,162.055,162.59
1227,11.6599,0.147271,1.22339,0.362545,193.981,194.537
1226,15.5229,0.0775552,1.22339,0.490495,917.156,971.78
1225,11.6532,0.0768367,1.22339,0.191097,66.2444,66.5234
1224,11.6599,0.121692,0.980893,0.390103,242.034,242.685
1223,15.8153,0.126519,1.31317,0.390103,600.664,602.279
1216,11.6599,0.121692,1.16087,0.390103,242.034,242.685
1221,12.408,0.116079,1.17865,0.238078,125.172,125.619
395,19.2791,0.105608,1.7867,0.149221,240.344,241.422
1220,10.2034,0.0760933,1.72159,0.496033,242.275,319.663
1219,10.2034,0.0760933,1.72159,0.496033,242.275,319.663
1218,11.5093,0.0731054,1.58065,0.207976,90.0856,90.4243
1217,11.6599,0.108411,1.22339,0.462692,406.688,407.612
1222,17.302,0.0869144,1.476,0.294173,501.028,502.618
1215,15.2405,0.117818,1.22339,0.195101,194.813,195.551
1214,17.302,0.0768367,1.7957,0.206897,339.038,340.268
1213,15.8601,0.0731054,1.58065,0.192456,239.256,240.151
1212,8.57438,0.0827256,1.2656,0.5071,150.509,213.229
1211,15.8601,0.0888523,1.58065,0.0977794,105.465,105.981
1210,8.64803,0.105055,1.71572,0.58237,222.03,288.505
1209,9.80892,0.138767,1.71572,0.499805,290.671,291.286
1208,9.80892,0.135656,1.71572,0.499805,291.721,292.338
