id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
1660,11.6599,0.105055,1.22339,0.297725,26.2958,38.7752
1659,19.099,0.0342046,1.22419,0.235703,67.0023,96.1919
1658,7.74876,0.117818,0.91027,0.195101,3.36307,3.38815
1657,10.8788,0.146125,1.22339,0.462009,81.3356,115.976
1656,20.5187,0.0768367,1.02237,0.307993,227.155,257.651
1655,13.9236,0.0676687,1.78951,0.294173,58.6398,71.5252
1654,13.9755,0.117139,1.22339,0.400349,129.216,167.738
1653,15.8644,0.0723488,1.71656,0.390103,160.303,240.805
1652,15.8644,0.0723488,2.56704,0.502678,286.412,504.965
1651,17.0822,0.0693079,2.74477,0.125723,11.9872,12.1187
27,17.0822,0.0693079,1.87581,0.125723,11.9872,12.1187
1649,12.5057,0.107957,1.7957,0.11843,5.20188,5.25628
1603,12.5057,0.0768367,1.7957,0.11843,5.38335,5.43965
1357,23.6299,0.0768367,1.22339,0.119548,38.7291,39.1255
1647,11.5093,0.0522464,2.34482,0.115007,4.31515,4.36025
318,17.302,0.0768367,0.902573,0.210236,66.2954,66.7102
1645,11.5093,0.0522464,1.58065,0.207976,19.9688,20.0939
1644,13.8877,0.0522464,1.58065,0.207976,35.0829,35.3026
1643,11.5093,0.043509,1.58065,0.207976,20.1529,20.2791
1642,11.5093,0.0503614,1.58065,0.207976,20.0085,20.1339
1641,11.5093,0.0443665,1.58065,0.207976,20.1348,20.261
1640,24.1615,0.104946,0.995298,0.57898,2158.04,2943.48
1639,22.6828,0.121692,2.28384,0.428071,1024.45,1027.77
1638,10.2385,0.0427459,2.43837,0.207976,15.0125,15.1048
1448,10.2385,0.0427459,2.63491,0.207976,15.0125,15.1048
1636,17.3312,0.0768367,1.93662,0.191676,60.5369,60.928
1635,13.2145,0.107629,1.60675,0.390103,165.557,166.133
1349,17.2224,0.120844,1.58065,0.0977794,14.2018,14.3474
1633,17.302,0.0768367,1.00302,0.268586,162.762,163.516
1632,16.661,0.105055,0.691506,0.487408,684.535,686.407
1631,10.9899,0.105055,1.07762,0.431256,143.427,143.863
1630,10.0381,0.0613683,0.944557,0.403798,73.9826,99.0731
1629,9.89195,0.0442187,0.944557,0.403798,55.5634,96.5404
1628,19.9029,0.0731054,1.85632,0.112062,41.9551,42.3075
1627,19.9029,0.0731054,1.85632,0.135694,60.8554,61.3069
1626,11.6599,0.147046,2.2969,0.255144,45.4131,45.6246
1625,10.9368,0.147046,2.2969,0.228287,28.8755,29.0221
1624,14.4757,0.122372,0.570366,0.483111,449.252,450.472
1623,24.0723,0.0768367,1.7957,0.11843,87.5333,88.2283
1564,17.302,0.0768367,1.7957,0.11843,32.5023,32.7603
1622,17.4433,0.141756,1.53141,0.390103,476.262,477.78
1621,17.4433,0.141756,1.19471,0.390103,476.262,477.78
1620,14.7957,0.0670544,2.04493,0.228813,91.61,92.0514
1469,27.9059,0.0768367,1.74011,0.0725884,75.5614,76.2922
1618,13.3711,0.109722,1.72159,0.511985,455.092,456.235
1617,8.68913,0.0968923,1.72159,0.511985,99.177,127.007
1616,15.3539,0.17959,1.91757,0.241901,104.693,105.172
1615,15.3539,0.17959,1.91757,0.238078,101.073,101.542
1614,15.2405,0.117818,1.09481,0.133918,33.8997,34.1298
1613,11.5093,0.043509,1.58065,0.306681,81.9558,91.0239
1612,11.6763,0.0439915,1.17298,0.207976,40.2644,40.4674
1611,11.3637,0.0451775,1.17298,0.207976,37.0703,37.2572
1610,11.5093,0.039318,2.34656,0.129658,15.6292,15.7359
1609,15.0683,0.0738541,2.83923,0.207976,84.6811,85.1067
1608,17.2076,0.0738541,2.23535,0.207976,126.11,126.744
1607,11.5093,0.0427459,2.35174,0.197302,34.9722,35.1545
1606,11.5093,0.0507978,2.33578,0.197302,34.6781,34.8588
1605,15.9934,0.0623071,1.72617,0.206347,103.416,103.934
1485,19.9029,0.0731054,1.24851,0.0988221,52.3899,52.7985
1604,12.7156,0.0390588,1.00074,0.385103,143.096,220.684
1601,16.0765,0.0934355,0.79086,0.212595,121.239,121.811
1634,15.8601,0.0812599,1.58065,0.0542533,4.4592,4.52215
1599,8.66345,0.105055,1.07762,0.402167,80.0276,80.2603
1598,6.68952,0.105055,1.07762,0.402167,35.4298,36.9499
1597,6.68952,0.148097,1.07762,0.354878,26.2878,26.372
812,15.8601,0.0888523,2.30617,0.0977794,12.7101,12.8361
1595,11.0775,0.0528624,1.58065,0.508844,187.487,330.194
1594,16.5861,0.0857645,1.3052,0.12089,62.7763,63.1585
1593,12.1572,0.102456,1.82483,0.132504,29.1721,29.3391
1592,20.1799,0.0768367,1.82483,0.104598,97.951,98.5786
1591,20.1799,0.0854123,1.82483,0.104598,97.0411,97.6629
1590,13.4185,0.154338,1.14978,0.504399,532.856,534.108
1589,22.438,0.0677743,1.15622,0.12506,184.156,185.223
1588,11.5093,0.0444069,1.23819,0.106247,20.4555,20.5829
1587,19.2791,0.105608,0.953318,0.149221,150.276,151.064
1586,19.2791,0.105608,2.49161,0.149221,150.276,151.064
1585,17.3312,0.0768367,1.44437,0.140186,106.844,107.415
1584,13.6952,0.0457639,1.7867,0.0917372,31.5014,31.7036
1583,19.9029,0.0731054,1.85632,0.135694,159.892,160.751
1582,19.9029,0.094095,1.85632,0.135694,156.271,157.111
1581,17.302,0.105202,1.22339,0.268586,329.071,330.264
1580,22.1148,0.0768367,1.22339,0.268586,708.923,711.494
1579,23.4467,0.0768367,1.22339,0.268586,844.889,847.953
1578,5.10128,0.0934685,1.2656,0.629392,21.74,57.4152
1577,7.12201,0.0709863,0.809519,1,37.434,335.606
1576,6.24726,0.0603783,1.00074,0.891733,23.458,229.098
1575,14.2926,0.0948292,1.72159,0.201872,122.658,123.171
1574,11.9709,0.0948292,1.3456,0.250307,105.311,105.699
