id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
93,11.5093,0.0731054,1.33644,0.207976,15.352,15.4562
65,11.5093,0.0522464,0.88992,0.207976,15.6975,15.804
140,14.8383,0.105055,1.46462,0.447486,362.168,363.259
178,15.2405,0.0856972,1.71656,0.390103,330.917,331.98
492,10.2034,0.0948292,1.09893,0.417356,172.374,172.833
270,10.2034,0.0948292,1.72159,0.608508,296.505,414.652
494,11.6599,0.121692,1.60499,0.557486,435.827,436.79
489,8.36704,0.0718946,1.58065,0.282748,69.9948,70.7439
33,10.3213,0.105055,1.35798,0.30308,145.32,145.733
305,6.09643,0.0543109,1.22339,0.314922,7.60295,34.0081
487,10.2034,0.0948292,0.995801,0.394029,269.621,270.239
321,6.68952,0.105055,1.07762,0.402167,75.3819,81.9062
486,11.111,0.0765658,0.986096,1,1093.1,1266.68
485,11.111,0.0765658,0.986096,0.951379,1004.75,1266.68
484,7.89841,0.109149,1.39631,1,204.151,438.959
482,10.0381,0.118451,0.944557,0.403798,335.313,336.01
16,13.5191,0.0856579,0.944557,0.403798,635.465,851.34
460,19.4919,0.0834653,0.916319,0.596835,3006.85,5343.04
479,11.5093,0.039318,2.33578,0.207976,206.552,293.188
477,11.6599,0.105055,1.22339,0.470247,667.347,875.081
452,11.9281,0.106965,1.12911,0.26513,407.876,408.824
150,17.302,0.0768367,1.50659,0.268586,1316.7,1319.73
56,11.6599,0.147046,1.54377,0.290885,466.531,467.529
474,16.1511,0.114821,0.91722,0.816609,3635.82,3729.42
476,17.302,0.0768367,1.22339,0.14449,797.66,799.836
471,17.302,0.0869144,1.476,0.294173,2114.9,2152.16
470,12.408,0.121692,1.91757,0.238078,613.493,614.781
434,11.8393,0.17959,1.91757,0.238078,497.816,498.861
469,14.7957,0.0670544,1.23966,0.207976,926.874,983.966
67,10.2034,0.109722,1.72159,0.511985,812.936,945.719
421,10.2034,0.0948292,1.72159,0.250307,389.426,402.909
15,6.94286,0.0728935,1.00074,0.235703,82.0372,144.821
466,8.57438,0.0934685,1.2656,0.5071,417.844,571.467
465,11.8504,0.0794106,1.06016,0.571552,960.342,1532.02
464,17.302,0.0608632,1.45053,0.390103,2423.44,4607.78
