id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
101,11.3632,0.087374,0.728495,0.395549,43.8458,83.8167
322,10.6906,0.0964514,0.782318,1,606.728,1103.96
320,10.2034,0.0948292,0.57061,0.816609,415.34,776.19
319,10.2034,0.0948292,0.983743,0.847078,446.858,854.909
10,14.9042,0.108657,1.12803,0.820986,491.927,2482.4
318,5.74822,0.122372,1.26168,0.483111,31.3936,42.001
317,11.8504,0.12477,1.06016,0.571552,543.764,544.897
316,10.9497,0.0841511,1.07762,0.838761,306.202,1202.36
315,11.6599,0.121692,1.22339,0.390103,241.384,242.034
314,11.6599,0.102914,1.22339,0.390103,246.545,247.208
313,11.8102,0.0817981,0.966229,0.390103,262.233,262.939
312,11.6599,0.105055,1.22339,0.390103,245.956,246.618
311,12.9158,0.105055,1.07762,0.499805,653.778,655.185
310,10.2034,0.0718946,1.58065,0.408533,211.174,228.807
205,8.44142,0.105055,1.07762,0.402167,125.626,125.932
184,15.8541,0.0912279,0.990941,1,3571.94,3621.43
301,14.0638,0.0948292,0.91722,0.816609,2517.93,2517.93
300,14.0638,0.0948292,0.91722,0.681483,2517.93,2517.93
299,17.302,0.0869144,1.22339,0.294173,2553.86,3208.37
99,12.2442,0.0718946,1.58065,0.282748,722.556,1113.19
3,6.68952,0.105055,1.07762,0.402167,175.044,267.905
297,12.408,0.121692,1.41916,0.429692,1677.84,1677.84
296,12.408,0.121692,1.91757,0.238078,1159.35,1285.65
295,14.5228,0.0926153,0.725522,0.554886,2688.75,2779.35
294,9.78704,0.106565,0.998146,0.766153,837.563,837.563
293,13.243,0.0969936,1.40122,0.55473,2097.24,2097.24
292,13.243,0.0428619,1.40122,1,988.677,2222.97
303,12.1577,0.0636034,1.00074,0.234394,634.819,827.75
290,5.36784,0.0934685,1.02348,0.571552,72.8653,140.211
20,11.5093,0.0731054,1.58065,0.207976,674.744,1223.01
231,17.302,0.0768367,1.22339,0.268586,3309.95,4781.57
160,9.78704,0.106565,0.998146,0.766153,837.563,837.563
251,9.78704,0.106565,0.998146,1,837.563,837.563
235,10.9497,0.122372,1.07762,0.483111,1152.18,1152.18
178,10.2034,0.0948292,1.29374,0.448768,961.539,961.539
287,11.111,0.114654,0.986096,1,1214.43,1214.43
286,11.111,0.109149,0.986096,1,854.795,1221.98
285,11.111,0.0765658,0.986096,1,1266.68,1266.68
29,13.8035,0.0765658,1.39323,1,2428.67,2428.67
242,11.6599,0.105055,1.22339,0.326713,1418.67,1418.67
237,10.5186,0.0724673,1.00074,0.336289,1079.45,1079.45
264,10.5186,0.0662682,1.14753,0.59162,1086.67,1086.67
107,14.4432,0.127421,1.00074,0.749394,2629.05,2629.05
217,9.78704,0.106565,0.909163,0.766153,596.513,837.563
105,11.6599,0.145603,1.22339,0.522125,1354.39,1354.39
185,9.80892,0.105055,1.71572,0.499805,844.617,844.617
282,17.302,0.0608632,1.2456,0.390103,4864.3,4864.3
281,15.2405,0.117818,1.22339,0.390103,3122.88,3122.88
280,11.6599,0.121692,1.60499,0.390103,1392.3,1392.3
279,12.7397,0.0636034,1.00074,0.235703,1936.13,1936.13
277,10.6542,0.145168,1.41064,1,1033.81,1033.81
39,8.22845,0.105055,0.732827,0.454335,498.598,498.598
169,7.02389,0.105055,1.22339,0.642594,310.12,310.12
14,11.6599,0.0588858,1.22339,0.470247,1491.86,1491.86
31,12.2694,0.0662682,1.00074,0.481328,1400.81,1724.62
11,11.6599,0.121692,1.16087,0.390103,1392.3,1392.3
121,11.6599,0.102914,1.22339,0.390103,1422.06,1422.06
156,15.2405,0.117818,1.11874,0.390103,3122.88,3122.88
112,7.18354,0.0848788,0.944557,0.403798,339.231,339.231
233,15.7657,0.0964514,0.916319,0.596835,3540.73,3540.73
115,7.45873,0.105055,1.07762,0.637875,371.357,371.357
207,10.2034,0.0948292,1.72159,0.394029,961.539,961.539
145,11.6599,0.0980035,1.54622,0.837234,1429.85,1429.85
