id,size,synthesizingArea,offspringCount,offspringQuality,energy,maxEnergy
871,11.6599,0.0980035,1.07762,1,15.9589,1429.85
870,5.62574,0.0662682,0.715119,0.393652,5.18242,10.8935
869,11.6599,0.147046,1.54377,0.312585,45.1775,45.3882
868,13.936,0.0600672,1.58065,0.489044,177.191,321.909
867,13.936,0.0600672,1.58065,0.489044,177.191,321.909
864,21.4842,0.0768367,1.07636,0.268586,258.683,259.959
862,12.3034,0.121692,1.61197,0.297059,62.6381,62.9173
861,21.8619,0.0768367,1.22339,0.104598,29.1629,29.4664
860,8.37621,0.150108,1.22339,0.325198,25.2375,25.34
859,23.6299,0.0768367,1.22339,0.119548,55.2627,55.7649
858,11.6599,0.121692,1.60499,0.557486,270.012,319.904
857,11.6599,0.133948,1.34309,0.557486,285.864,315.44
856,10.0381,0.106965,1.12911,0.26513,30.3346,30.4759
855,12.7207,0.0936721,0.95693,1,1104.54,1865.58
853,11.6599,0.105055,1.22339,0.216556,31.3287,31.4965
707,19.2876,0.117818,1.11874,0.390103,592.726,594.686
852,11.6599,0.105055,1.07762,0.460446,232.122,232.759
851,11.6599,0.0674098,1.07762,0.902765,671.06,1433.41
708,13.9459,0.109164,0.834855,0.963352,461.912,2416.25
849,13.6952,0.0457639,1.7867,0.0930686,16.1749,16.3046
848,13.6952,0.0768367,1.7867,0.119548,23.2551,23.4184
847,9.8472,0.108657,1.58598,0.820986,186.925,674.673
846,10.8788,0.121692,1.40115,0.289856,69.6161,69.8809
845,14.7957,0.0418311,1.23966,0.260799,154.41,155.041
844,17.302,0.0608632,1.2456,0.259516,240.478,241.462
843,17.302,0.0869144,1.476,0.197285,135.887,136.554
842,17.302,0.0941982,1.476,0.294173,307.467,308.612
841,5.4593,0.154681,0.755204,0.20216,4.49256,4.51368
840,9.79041,0.0934397,0.987336,0.698093,123.652,464.101
839,11.6532,0.0768367,1.22339,0.191097,43.7732,43.9849
838,10.6041,0.109164,0.820595,0.963352,698.884,1062.22
206,10.6041,0.109164,0.820595,0.963352,240.74,1062.22
836,13.6952,0.0501784,1.7867,0.119548,39.7675,40.0032
835,19.2791,0.105608,1.7867,0.149221,145.6,146.372
834,14.9042,0.0548736,1.12803,0.521824,582.531,915.33
833,14.4757,0.122372,1.07762,0.483111,650.284,651.845
832,10.3571,0.0669113,1.58065,0.691745,117.213,605.147
743,6.94286,0.0728935,1.00074,0.228804,16.0763,16.1411
792,10.091,0.121692,1.08385,0.332788,105.716,106.041
830,8.66116,0.121692,1.22339,0.390103,101.08,101.35
829,11.6599,0.149748,1.33695,0.47658,366.876,367.725
828,11.6599,0.202916,1.22339,0.252745,96.4806,96.8221
827,17.4433,0.141756,1.53141,0.390103,806.838,808.995
826,15.2405,0.117818,1.22339,0.390103,553.151,554.63
825,11.6599,0.108723,1.22339,0.390103,250.257,250.926
822,10.0381,0.106965,0.944557,0.403798,177.886,178.345
821,6.91643,0.0856579,0.889582,0.403798,45.7099,59.7297
820,15.8601,0.0888523,1.58065,0.0977794,84.3958,84.8404
819,15.7657,0.142176,0.916319,0.408208,712.414,714.208
818,17.302,0.0768367,0.902573,0.14449,179.748,180.554
817,9.72184,0.0934685,1.10557,0.662675,327.33,520.033
816,11.3397,0.0731054,1.58065,0.104814,36.0607,36.2421
815,17.3312,0.0768367,1.22339,0.119548,150.995,151.714
814,14.7957,0.0765024,1.95469,0.266032,311.606,312.601
813,17.302,0.0768367,0.612686,0.0829258,114.729,115.327
811,17.302,0.0768367,1.50659,0.268586,534.064,535.729
810,15.8644,0.0723488,1.71656,0.390103,820.619,822.655
497,15.8644,0.0723488,1.20045,0.390103,820.619,822.655
808,11.3637,0.0451775,1.17298,0.207976,119.094,121.793
807,11.5093,0.0522464,2.34482,0.22682,143.561,144.177
806,11.5093,0.0522464,2.34482,0.207976,126.88,127.309
805,11.5093,0.0522464,2.34482,0.207976,126.88,127.309
804,11.5093,0.0640463,1.24375,0.207976,125.3,125.724
803,16.7005,0.0640463,2.34482,0.207976,382.813,384.106
802,7.46591,0.0549437,2.34482,0.207976,27.9363,34.651
801,11.5093,0.0549437,3.16305,0.221779,138.675,139.13
800,14.6332,0.039318,2.33578,0.207976,268.332,274.26
799,11.5093,0.039318,2.33578,0.207976,121.991,133.444
798,11.6599,0.105055,1.07762,0.637875,540.869,989.621
797,9.96009,0.121692,1.96264,0.276803,135.746,136.124
796,9.96009,0.109902,1.96264,0.238078,109.987,110.317
795,7.24278,0.121692,1.22339,0.362545,82.6678,82.8654
794,17.259,0.0401753,1.22339,0.306535,818.058,950.55
793,23.4467,0.0768367,1.22339,0.268586,1890.3,1895.54
831,12.408,0.121692,1.41916,0.350939,228.429,229.095
791,12.408,0.116079,1.17865,0.238078,231.419,232.093
790,12.408,0.121692,1.91757,0.2218,208.85,209.478
168,16.1511,0.114821,0.91722,0.816609,2615.46,3729.42
188,10.5186,0.069165,0.873402,0.235703,172.585,173.154
786,13.936,0.0669113,2.08493,0.489044,341.374,1354.8
785,16.684,0.121692,1.60499,0.394676,1529.94,1533.12
784,16.684,0.121692,1.60499,0.428071,1752.47,1755.96
783,12.7397,0.0636034,1.00074,0.235703,344.666,346.805
782,10.5186,0.0566086,1.20181,0.235703,180.118,196.66
45,11.5093,0.0731054,1.58065,0.207976,219.412,220.025
780,11.2616,0.0894473,1.16087,0.473585,497.806,726.485
779,7.53346,0.122645,1.16087,0.390103,150.981,152.068
778,17.3312,0.0768367,0.70408,0.169705,700.217,702.215
777,12.1577,0.0636034,1.00074,0.234394,342.464,352.488
776,13.9236,0.0676687,1.22339,0.294173,694.122,722.45
775,13.9236,0.0676687,1.22339,0.217341,504.636,506.013
774,14.8648,0.0718946,1.61536,0.373294,1188.9,1303.06
106,12.6309,0.122279,2.07757,0.254326,457.868,458.946
772,17.302,0.0768367,1.7957,0.206897,1117.11,1119.83
215,17.302,0.0768367,1.7957,0.11843,701.558,703.555
436,14.5849,0.0975855,1.07762,0.416332,1314.09,1676.27
223,15.2405,0.117818,1.75511,0.195101,760.964,762.793
36,11.0775,0.0669113,1.58065,0.390731,392.48,714.114
347,10.9497,0.121349,1.07762,0.483111,914.94,964.566
771,21.2245,0.0812599,0.992872,0.0977794,1620.61,1624.88
244,15.9934,0.0623071,1.50953,0.206347,1097.34,1171.13
769,20.7009,0.0827742,1.11874,0.390103,4798.98,5249.74
768,8.03627,0.117818,1.42505,0.390103,226.632,295.406
